payment_id,subscription_id,user_id,payment_date,amount_inr,payment_method,payment_status
PAY0058344,SUB008408,USR007365,2025-09-04,299,UPI,Success
PAY0058345,SUB008408,USR007365,2025-10-04,299,UPI,Success
PAY0058346,SUB008409,USR007366,2025-04-25,799,Credit Card,Success
PAY0058347,SUB008409,USR007366,2025-05-25,799,UPI,Success
PAY0058348,SUB008409,USR007366,2025-06-24,799,Credit Card,Success
PAY0058349,SUB008409,USR007366,2025-07-24,799,Debit Card,Success
PAY0058350,SUB008409,USR007366,2025-08-23,799,UPI,Failed
PAY0058351,SUB008409,USR007366,2025-09-22,799,UPI,Success
PAY0058352,SUB008409,USR007366,2025-10-22,799,UPI,Success
PAY0058353,SUB008409,USR007366,2025-11-21,799,UPI,Success
PAY0058354,SUB008410,USR007367,2025-06-09,499,UPI,Failed
PAY0058355,SUB008410,USR007367,2025-07-09,499,Credit Card,Failed
PAY0058356,SUB008410,USR007367,2025-08-08,499,Credit Card,Success
PAY0058357,SUB008410,USR007367,2025-09-07,499,UPI,Success
PAY0058358,SUB008410,USR007367,2025-10-07,499,Debit Card,Success
PAY0058359,SUB008410,USR007367,2025-11-06,499,UPI,Success
PAY0058360,SUB008410,USR007367,2025-12-06,499,Debit Card,Success
PAY0058361,SUB008411,USR007368,2025-01-31,299,Debit Card,Success
PAY0058362,SUB008411,USR007368,2025-03-02,299,UPI,Success
PAY0058363,SUB008411,USR007368,2025-04-01,299,UPI,Success
PAY0058364,SUB008411,USR007368,2025-05-01,299,Debit Card,Success
PAY0058365,SUB008411,USR007368,2025-05-31,299,Wallet,Success
PAY0058366,SUB008411,USR007368,2025-06-30,299,UPI,Success
PAY0058367,SUB008411,USR007368,2025-07-30,299,Credit Card,Success
PAY0058368,SUB008412,USR007368,2025-08-24,299,Wallet,Success
PAY0058369,SUB008412,USR007368,2025-09-23,299,Credit Card,Success
PAY0058370,SUB008412,USR007368,2025-10-23,299,UPI,Success
PAY0058371,SUB008413,USR007369,2025-08-26,149,Debit Card,Success
PAY0058372,SUB008413,USR007369,2025-09-25,149,Credit Card,Success
PAY0058373,SUB008413,USR007369,2025-10-25,149,Debit Card,Success
PAY0058374,SUB008413,USR007369,2025-11-24,149,UPI,Success
PAY0058375,SUB008413,USR007369,2025-12-24,149,UPI,Success
PAY0058376,SUB008414,USR007370,2025-08-09,499,UPI,Success
PAY0058377,SUB008414,USR007370,2025-09-08,499,UPI,Success
PAY0058378,SUB008414,USR007370,2025-10-08,499,UPI,Success
PAY0058379,SUB008414,USR007370,2025-11-07,499,UPI,Success
PAY0058380,SUB008415,USR007371,2025-02-04,149,Debit Card,Success
PAY0058381,SUB008415,USR007371,2025-03-06,149,Credit Card,Success
PAY0058382,SUB008415,USR007371,2025-04-05,149,Credit Card,Success
PAY0058383,SUB008415,USR007371,2025-05-05,149,UPI,Success
PAY0058384,SUB008415,USR007371,2025-06-04,149,UPI,Success
PAY0058385,SUB008415,USR007371,2025-07-04,149,Debit Card,Success
PAY0058386,SUB008415,USR007371,2025-08-03,149,Credit Card,Success
PAY0058387,SUB008415,USR007371,2025-09-02,149,Credit Card,Success
PAY0058388,SUB008416,USR007372,2025-04-10,499,Credit Card,Success
PAY0058389,SUB008416,USR007372,2025-05-10,499,Credit Card,Success
PAY0058390,SUB008416,USR007372,2025-06-09,499,Wallet,Success
PAY0058391,SUB008416,USR007372,2025-07-09,499,UPI,Failed
PAY0058392,SUB008416,USR007372,2025-08-08,499,Net Banking,Success
PAY0058393,SUB008417,USR007373,2025-09-16,149,UPI,Success
PAY0058394,SUB008417,USR007373,2025-10-16,149,Debit Card,Failed
PAY0058395,SUB008417,USR007373,2025-11-15,149,Wallet,Success
PAY0058396,SUB008417,USR007373,2025-12-15,149,Credit Card,Success
PAY0058397,SUB008418,USR007374,2025-06-13,299,Credit Card,Success
PAY0058398,SUB008418,USR007374,2025-07-13,299,UPI,Success
PAY0058399,SUB008418,USR007374,2025-08-12,299,UPI,Success
PAY0058400,SUB008418,USR007374,2025-09-11,299,UPI,Success
PAY0058401,SUB008418,USR007374,2025-10-11,299,Debit Card,Success
PAY0058402,SUB008418,USR007374,2025-11-10,299,Debit Card,Success
PAY0058403,SUB008418,USR007374,2025-12-10,299,UPI,Success
PAY0058404,SUB008419,USR007375,2025-06-30,299,Credit Card,Success
PAY0058405,SUB008419,USR007375,2025-07-30,299,UPI,Success
PAY0058406,SUB008419,USR007375,2025-08-29,299,UPI,Success
PAY0058407,SUB008419,USR007375,2025-09-28,299,Debit Card,Success
PAY0058408,SUB008419,USR007375,2025-10-28,299,Debit Card,Success
PAY0058409,SUB008419,USR007375,2025-11-27,299,Credit Card,Success
PAY0058410,SUB008420,USR007376,2025-04-26,299,UPI,Success
PAY0058411,SUB008420,USR007376,2025-05-26,299,Credit Card,Success
PAY0058412,SUB008420,USR007376,2025-06-25,299,Credit Card,Success
PAY0058413,SUB008420,USR007376,2025-07-25,299,Debit Card,Success
PAY0058414,SUB008421,USR007376,2025-08-15,149,UPI,Success
PAY0058415,SUB008421,USR007376,2025-09-14,149,UPI,Success
PAY0058416,SUB008421,USR007376,2025-10-14,149,Net Banking,Success
PAY0058417,SUB008422,USR007377,2025-04-16,149,Debit Card,Success
PAY0058418,SUB008422,USR007377,2025-05-16,149,UPI,Success
PAY0058419,SUB008422,USR007377,2025-06-15,149,Net Banking,Success
PAY0058420,SUB008422,USR007377,2025-07-15,149,UPI,Success
PAY0058421,SUB008422,USR007377,2025-08-14,149,Credit Card,Success
PAY0058422,SUB008422,USR007377,2025-09-13,149,UPI,Success
PAY0058423,SUB008423,USR007377,2025-09-19,499,Credit Card,Success
PAY0058424,SUB008423,USR007377,2025-10-19,499,Net Banking,Success
PAY0058425,SUB008423,USR007377,2025-11-18,499,Net Banking,Success
PAY0058426,SUB008423,USR007377,2025-12-18,499,UPI,Success
PAY0058427,SUB008424,USR007378,2025-04-23,299,Credit Card,Success
PAY0058428,SUB008424,USR007378,2025-05-23,299,UPI,Success
PAY0058429,SUB008424,USR007378,2025-06-22,299,UPI,Success
PAY0058430,SUB008424,USR007378,2025-07-22,299,Credit Card,Success
PAY0058431,SUB008424,USR007378,2025-08-21,299,UPI,Success
PAY0058432,SUB008425,USR007379,2025-03-15,499,UPI,Success
PAY0058433,SUB008425,USR007379,2025-04-14,499,Net Banking,Success
PAY0058434,SUB008425,USR007379,2025-05-14,499,UPI,Success
PAY0058435,SUB008425,USR007379,2025-06-13,499,Credit Card,Success
PAY0058436,SUB008426,USR007380,2025-04-22,299,UPI,Success
PAY0058437,SUB008426,USR007380,2025-05-22,299,UPI,Success
PAY0058438,SUB008426,USR007380,2025-06-21,299,Wallet,Success
PAY0058439,SUB008426,USR007380,2025-07-21,299,Debit Card,Success
PAY0058440,SUB008426,USR007380,2025-08-20,299,UPI,Success
PAY0058441,SUB008426,USR007380,2025-09-19,299,Wallet,Success
PAY0058442,SUB008426,USR007380,2025-10-19,299,UPI,Success
PAY0058443,SUB008426,USR007380,2025-11-18,299,UPI,Success
PAY0058444,SUB008426,USR007380,2025-12-18,299,UPI,Success
PAY0058445,SUB008427,USR007381,2025-06-19,799,UPI,Success
PAY0058446,SUB008427,USR007381,2025-07-19,799,Credit Card,Success
PAY0058447,SUB008427,USR007381,2025-08-18,799,UPI,Success
PAY0058448,SUB008427,USR007381,2025-09-17,799,UPI,Success
PAY0058449,SUB008427,USR007381,2025-10-17,799,UPI,Success
PAY0058450,SUB008427,USR007381,2025-11-16,799,UPI,Success
PAY0058451,SUB008428,USR007382,2025-02-22,299,UPI,Success
PAY0058452,SUB008428,USR007382,2025-03-24,299,UPI,Success
PAY0058453,SUB008428,USR007382,2025-04-23,299,UPI,Success
PAY0058454,SUB008428,USR007382,2025-05-23,299,UPI,Success
PAY0058455,SUB008428,USR007382,2025-06-22,299,Wallet,Success
PAY0058456,SUB008428,USR007382,2025-07-22,299,UPI,Success
PAY0058457,SUB008429,USR007383,2025-05-08,299,UPI,Success
PAY0058458,SUB008429,USR007383,2025-06-07,299,Credit Card,Success
PAY0058459,SUB008429,USR007383,2025-07-07,299,Credit Card,Success
PAY0058460,SUB008429,USR007383,2025-08-06,299,UPI,Success
PAY0058461,SUB008429,USR007383,2025-09-05,299,Wallet,Success
PAY0058462,SUB008429,USR007383,2025-10-05,299,Wallet,Success
PAY0058463,SUB008429,USR007383,2025-11-04,299,Credit Card,Success
PAY0058464,SUB008430,USR007384,2025-04-12,149,UPI,Failed
PAY0058465,SUB008430,USR007384,2025-05-12,149,UPI,Success
PAY0058466,SUB008430,USR007384,2025-06-11,149,UPI,Failed
PAY0058467,SUB008430,USR007384,2025-07-11,149,UPI,Failed
PAY0058468,SUB008430,USR007384,2025-08-10,149,Credit Card,Success
PAY0058469,SUB008430,USR007384,2025-09-09,149,Credit Card,Success
PAY0058470,SUB008430,USR007384,2025-10-09,149,Credit Card,Success
PAY0058471,SUB008430,USR007384,2025-11-08,149,Debit Card,Success
PAY0058472,SUB008430,USR007384,2025-12-08,149,UPI,Success
PAY0058473,SUB008431,USR007385,2025-06-30,799,Wallet,Success
PAY0058474,SUB008431,USR007385,2025-07-30,799,Net Banking,Success
PAY0058475,SUB008431,USR007385,2025-08-29,799,Credit Card,Success
PAY0058476,SUB008431,USR007385,2025-09-28,799,UPI,Success
PAY0058477,SUB008431,USR007385,2025-10-28,799,UPI,Success
PAY0058478,SUB008431,USR007385,2025-11-27,799,Debit Card,Success
PAY0058479,SUB008431,USR007385,2025-12-27,799,UPI,Success
PAY0058480,SUB008432,USR007386,2025-02-09,299,Net Banking,Success
PAY0058481,SUB008432,USR007386,2025-03-11,299,Credit Card,Success
PAY0058482,SUB008432,USR007386,2025-04-10,299,UPI,Success
PAY0058483,SUB008432,USR007386,2025-05-10,299,Credit Card,Success
PAY0058484,SUB008432,USR007386,2025-06-09,299,UPI,Success
PAY0058485,SUB008432,USR007386,2025-07-09,299,Net Banking,Success
PAY0058486,SUB008433,USR007386,2025-07-11,299,UPI,Success
PAY0058487,SUB008433,USR007386,2025-08-10,299,UPI,Success
PAY0058488,SUB008433,USR007386,2025-09-09,299,UPI,Success
PAY0058489,SUB008433,USR007386,2025-10-09,299,UPI,Success
PAY0058490,SUB008433,USR007386,2025-11-08,299,UPI,Success
PAY0058491,SUB008434,USR007387,2025-07-08,299,UPI,Success
PAY0058492,SUB008434,USR007387,2025-08-07,299,Debit Card,Success
PAY0058493,SUB008434,USR007387,2025-09-06,299,Wallet,Success
PAY0058494,SUB008434,USR007387,2025-10-06,299,Credit Card,Success
PAY0058495,SUB008434,USR007387,2025-11-05,299,Net Banking,Success
PAY0058496,SUB008434,USR007387,2025-12-05,299,Net Banking,Success
PAY0058497,SUB008435,USR007388,2025-06-05,149,UPI,Success
PAY0058498,SUB008435,USR007388,2025-07-05,149,Debit Card,Success
PAY0058499,SUB008435,USR007388,2025-08-04,149,Credit Card,Success
PAY0058500,SUB008435,USR007388,2025-09-03,149,Credit Card,Success
PAY0058501,SUB008435,USR007388,2025-10-03,149,UPI,Success
PAY0058502,SUB008436,USR007388,2025-10-17,149,UPI,Success
PAY0058503,SUB008436,USR007388,2025-11-16,149,Wallet,Success
PAY0058504,SUB008436,USR007388,2025-12-16,149,UPI,Success
PAY0058505,SUB008437,USR007389,2025-04-09,299,Debit Card,Success
PAY0058506,SUB008437,USR007389,2025-05-09,299,Credit Card,Success
PAY0058507,SUB008437,USR007389,2025-06-08,299,UPI,Success
PAY0058508,SUB008437,USR007389,2025-07-08,299,UPI,Success
PAY0058509,SUB008437,USR007389,2025-08-07,299,Net Banking,Failed
PAY0058510,SUB008437,USR007389,2025-09-06,299,Credit Card,Success
PAY0058511,SUB008437,USR007389,2025-10-06,299,UPI,Success
PAY0058512,SUB008437,USR007389,2025-11-05,299,Credit Card,Success
PAY0058513,SUB008437,USR007389,2025-12-05,299,Net Banking,Success
PAY0058514,SUB008438,USR007390,2025-06-23,499,UPI,Success
PAY0058515,SUB008438,USR007390,2025-07-23,499,UPI,Success
PAY0058516,SUB008438,USR007390,2025-08-22,499,Credit Card,Success
PAY0058517,SUB008438,USR007390,2025-09-21,499,Debit Card,Success
PAY0058518,SUB008438,USR007390,2025-10-21,499,Debit Card,Success
PAY0058519,SUB008439,USR007390,2025-11-06,799,Credit Card,Success
PAY0058520,SUB008439,USR007390,2025-12-06,799,UPI,Success
PAY0058521,SUB008440,USR007391,2025-02-12,499,UPI,Success
PAY0058522,SUB008440,USR007391,2025-03-14,499,Credit Card,Success
PAY0058523,SUB008440,USR007391,2025-04-13,499,UPI,Success
PAY0058524,SUB008440,USR007391,2025-05-13,499,Debit Card,Success
PAY0058525,SUB008440,USR007391,2025-06-12,499,Credit Card,Success
PAY0058526,SUB008440,USR007391,2025-07-12,499,Credit Card,Success
PAY0058527,SUB008440,USR007391,2025-08-11,499,Credit Card,Success
PAY0058528,SUB008440,USR007391,2025-09-10,499,Wallet,Success
PAY0058529,SUB008440,USR007391,2025-10-10,499,Debit Card,Success
PAY0058530,SUB008441,USR007392,2025-03-30,799,UPI,Success
PAY0058531,SUB008441,USR007392,2025-04-29,799,Credit Card,Success
PAY0058532,SUB008441,USR007392,2025-05-29,799,Net Banking,Success
PAY0058533,SUB008441,USR007392,2025-06-28,799,UPI,Success
PAY0058534,SUB008441,USR007392,2025-07-28,799,Debit Card,Success
PAY0058535,SUB008441,USR007392,2025-08-27,799,UPI,Success
PAY0058536,SUB008441,USR007392,2025-09-26,799,Credit Card,Success
PAY0058537,SUB008441,USR007392,2025-10-26,799,Net Banking,Success
PAY0058538,SUB008441,USR007392,2025-11-25,799,Credit Card,Success
PAY0058539,SUB008441,USR007392,2025-12-25,799,UPI,Failed
PAY0058540,SUB008442,USR007393,2025-09-15,299,Credit Card,Success
PAY0058541,SUB008442,USR007393,2025-10-15,299,Credit Card,Success
PAY0058542,SUB008442,USR007393,2025-11-14,299,UPI,Success
PAY0058543,SUB008442,USR007393,2025-12-14,299,Debit Card,Success
PAY0058544,SUB008443,USR007394,2025-04-12,799,Debit Card,Failed
PAY0058545,SUB008443,USR007394,2025-05-12,799,Net Banking,Success
PAY0058546,SUB008443,USR007394,2025-06-11,799,UPI,Success
PAY0058547,SUB008443,USR007394,2025-07-11,799,UPI,Success
PAY0058548,SUB008443,USR007394,2025-08-10,799,Net Banking,Success
PAY0058549,SUB008444,USR007395,2025-04-11,149,Credit Card,Success
PAY0058550,SUB008444,USR007395,2025-05-11,149,UPI,Success
PAY0058551,SUB008444,USR007395,2025-06-10,149,Credit Card,Success
PAY0058552,SUB008444,USR007395,2025-07-10,149,Net Banking,Success
PAY0058553,SUB008444,USR007395,2025-08-09,149,Credit Card,Success
PAY0058554,SUB008445,USR007395,2025-09-07,799,Net Banking,Success
PAY0058555,SUB008445,USR007395,2025-10-07,799,Credit Card,Success
PAY0058556,SUB008445,USR007395,2025-11-06,799,UPI,Success
PAY0058557,SUB008446,USR007396,2025-05-18,799,Debit Card,Success
PAY0058558,SUB008446,USR007396,2025-06-17,799,UPI,Success
PAY0058559,SUB008446,USR007396,2025-07-17,799,Wallet,Success
PAY0058560,SUB008446,USR007396,2025-08-16,799,Net Banking,Success
PAY0058561,SUB008446,USR007396,2025-09-15,799,Credit Card,Success
PAY0058562,SUB008446,USR007396,2025-10-15,799,UPI,Success
PAY0058563,SUB008446,USR007396,2025-11-14,799,UPI,Success
PAY0058564,SUB008446,USR007396,2025-12-14,799,Credit Card,Success
PAY0058565,SUB008447,USR007397,2025-04-06,499,UPI,Success
PAY0058566,SUB008447,USR007397,2025-05-06,499,Net Banking,Success
PAY0058567,SUB008447,USR007397,2025-06-05,499,Credit Card,Success
PAY0058568,SUB008447,USR007397,2025-07-05,499,Debit Card,Success
PAY0058569,SUB008447,USR007397,2025-08-04,499,Debit Card,Success
PAY0058570,SUB008447,USR007397,2025-09-03,499,Debit Card,Failed
PAY0058571,SUB008448,USR007397,2025-09-14,499,Debit Card,Success
PAY0058572,SUB008448,USR007397,2025-10-14,499,Credit Card,Success
PAY0058573,SUB008448,USR007397,2025-11-13,499,Wallet,Success
PAY0058574,SUB008448,USR007397,2025-12-13,499,Wallet,Success
PAY0058575,SUB008449,USR007398,2025-05-05,149,UPI,Success
PAY0058576,SUB008449,USR007398,2025-06-04,149,Net Banking,Success
PAY0058577,SUB008449,USR007398,2025-07-04,149,Net Banking,Success
PAY0058578,SUB008449,USR007398,2025-08-03,149,Credit Card,Success
PAY0058579,SUB008450,USR007399,2025-04-28,149,Credit Card,Success
PAY0058580,SUB008450,USR007399,2025-05-28,149,UPI,Success
PAY0058581,SUB008450,USR007399,2025-06-27,149,Net Banking,Success
PAY0058582,SUB008450,USR007399,2025-07-27,149,UPI,Success
PAY0058583,SUB008450,USR007399,2025-08-26,149,Debit Card,Success
PAY0058584,SUB008450,USR007399,2025-09-25,149,Wallet,Success
PAY0058585,SUB008450,USR007399,2025-10-25,149,Net Banking,Success
PAY0058586,SUB008450,USR007399,2025-11-24,149,Debit Card,Success
PAY0058587,SUB008450,USR007399,2025-12-24,149,UPI,Success
PAY0058588,SUB008451,USR007400,2025-04-29,499,UPI,Success
PAY0058589,SUB008451,USR007400,2025-05-29,499,Debit Card,Success
PAY0058590,SUB008451,USR007400,2025-06-28,499,UPI,Success
PAY0058591,SUB008451,USR007400,2025-07-28,499,UPI,Success
PAY0058592,SUB008451,USR007400,2025-08-27,499,Wallet,Success
PAY0058593,SUB008451,USR007400,2025-09-26,499,Credit Card,Success
PAY0058594,SUB008451,USR007400,2025-10-26,499,Net Banking,Success
PAY0058595,SUB008452,USR007401,2025-02-25,499,Debit Card,Success
PAY0058596,SUB008452,USR007401,2025-03-27,499,Credit Card,Success
PAY0058597,SUB008452,USR007401,2025-04-26,499,Credit Card,Success
PAY0058598,SUB008452,USR007401,2025-05-26,499,Credit Card,Success
PAY0058599,SUB008452,USR007401,2025-06-25,499,Credit Card,Success
PAY0058600,SUB008452,USR007401,2025-07-25,499,Net Banking,Success
PAY0058601,SUB008453,USR007401,2025-07-30,499,UPI,Success
PAY0058602,SUB008453,USR007401,2025-08-29,499,UPI,Success
PAY0058603,SUB008453,USR007401,2025-09-28,499,Credit Card,Success
PAY0058604,SUB008453,USR007401,2025-10-28,499,Net Banking,Success
PAY0058605,SUB008453,USR007401,2025-11-27,499,UPI,Success
PAY0058606,SUB008453,USR007401,2025-12-27,499,UPI,Success
PAY0058607,SUB008454,USR007402,2025-05-30,299,UPI,Failed
PAY0058608,SUB008454,USR007402,2025-06-29,299,UPI,Success
PAY0058609,SUB008454,USR007402,2025-07-29,299,Credit Card,Success
PAY0058610,SUB008454,USR007402,2025-08-28,299,UPI,Success
PAY0058611,SUB008454,USR007402,2025-09-27,299,Credit Card,Success
PAY0058612,SUB008455,USR007403,2025-03-08,799,UPI,Success
PAY0058613,SUB008455,USR007403,2025-04-07,799,Credit Card,Success
PAY0058614,SUB008455,USR007403,2025-05-07,799,Net Banking,Success
PAY0058615,SUB008455,USR007403,2025-06-06,799,UPI,Success
PAY0058616,SUB008455,USR007403,2025-07-06,799,UPI,Success
PAY0058617,SUB008455,USR007403,2025-08-05,799,UPI,Success
PAY0058618,SUB008456,USR007403,2025-08-18,799,Net Banking,Success
PAY0058619,SUB008456,USR007403,2025-09-17,799,Credit Card,Success
PAY0058620,SUB008456,USR007403,2025-10-17,799,Credit Card,Failed
PAY0058621,SUB008456,USR007403,2025-11-16,799,Wallet,Success
PAY0058622,SUB008456,USR007403,2025-12-16,799,Debit Card,Success
PAY0058623,SUB008457,USR007404,2025-04-15,149,UPI,Success
PAY0058624,SUB008457,USR007404,2025-05-15,149,Credit Card,Success
PAY0058625,SUB008457,USR007404,2025-06-14,149,UPI,Success
PAY0058626,SUB008457,USR007404,2025-07-14,149,Credit Card,Success
PAY0058627,SUB008457,USR007404,2025-08-13,149,UPI,Success
PAY0058628,SUB008457,USR007404,2025-09-12,149,Debit Card,Failed
PAY0058629,SUB008457,USR007404,2025-10-12,149,Debit Card,Success
PAY0058630,SUB008458,USR007405,2025-03-13,149,Debit Card,Success
PAY0058631,SUB008458,USR007405,2025-04-12,149,UPI,Success
PAY0058632,SUB008458,USR007405,2025-05-12,149,Debit Card,Failed
PAY0058633,SUB008458,USR007405,2025-06-11,149,UPI,Success
PAY0058634,SUB008458,USR007405,2025-07-11,149,UPI,Success
PAY0058635,SUB008458,USR007405,2025-08-10,149,Net Banking,Success
PAY0058636,SUB008458,USR007405,2025-09-09,149,Credit Card,Failed
PAY0058637,SUB008459,USR007406,2025-04-28,499,Credit Card,Success
PAY0058638,SUB008459,USR007406,2025-05-28,499,UPI,Success
PAY0058639,SUB008459,USR007406,2025-06-27,499,Wallet,Success
PAY0058640,SUB008459,USR007406,2025-07-27,499,UPI,Success
PAY0058641,SUB008459,USR007406,2025-08-26,499,Wallet,Success
PAY0058642,SUB008459,USR007406,2025-09-25,499,Debit Card,Success
PAY0058643,SUB008459,USR007406,2025-10-25,499,UPI,Success
PAY0058644,SUB008459,USR007406,2025-11-24,499,Credit Card,Success
PAY0058645,SUB008459,USR007406,2025-12-24,499,UPI,Failed
PAY0058646,SUB008460,USR007407,2025-05-11,499,Credit Card,Failed
PAY0058647,SUB008460,USR007407,2025-06-10,499,Credit Card,Success
PAY0058648,SUB008460,USR007407,2025-07-10,499,UPI,Success
PAY0058649,SUB008460,USR007407,2025-08-09,499,Credit Card,Failed
PAY0058650,SUB008461,USR007408,2025-04-26,299,UPI,Success
PAY0058651,SUB008461,USR007408,2025-05-26,299,Debit Card,Success
PAY0058652,SUB008461,USR007408,2025-06-25,299,UPI,Success
PAY0058653,SUB008461,USR007408,2025-07-25,299,UPI,Success
PAY0058654,SUB008461,USR007408,2025-08-24,299,Debit Card,Success
PAY0058655,SUB008461,USR007408,2025-09-23,299,UPI,Failed
PAY0058656,SUB008461,USR007408,2025-10-23,299,UPI,Failed
PAY0058657,SUB008461,USR007408,2025-11-22,299,Credit Card,Success
PAY0058658,SUB008461,USR007408,2025-12-22,299,Wallet,Success
PAY0058659,SUB008462,USR007409,2025-03-22,499,UPI,Failed
PAY0058660,SUB008462,USR007409,2025-04-21,499,Net Banking,Success
PAY0058661,SUB008462,USR007409,2025-05-21,499,UPI,Success
PAY0058662,SUB008462,USR007409,2025-06-20,499,Net Banking,Success
PAY0058663,SUB008462,USR007409,2025-07-20,499,Wallet,Success
PAY0058664,SUB008463,USR007409,2025-07-22,149,Debit Card,Failed
PAY0058665,SUB008463,USR007409,2025-08-21,149,UPI,Success
PAY0058666,SUB008463,USR007409,2025-09-20,149,Debit Card,Success
PAY0058667,SUB008463,USR007409,2025-10-20,149,UPI,Success
PAY0058668,SUB008463,USR007409,2025-11-19,149,UPI,Success
PAY0058669,SUB008463,USR007409,2025-12-19,149,Debit Card,Success
PAY0058670,SUB008464,USR007410,2025-03-05,149,UPI,Success
PAY0058671,SUB008464,USR007410,2025-04-04,149,Credit Card,Success
PAY0058672,SUB008464,USR007410,2025-05-04,149,Debit Card,Success
PAY0058673,SUB008464,USR007410,2025-06-03,149,UPI,Success
