session_id,user_id,content_id,started_at,watch_minutes,session_status,discovery_source,video_quality,device_id,completion_pct
SES0181540,USR003954,CNT01481,2025-09-06 16:05:37,120,Completed,Trending,1080p,DEV008894,100.0
SES0181541,USR002077,CNT01694,2025-11-01 14:52:36,78,Completed,Continue Watching,720p,DEV012642,62.9
SES0181542,USR004780,CNT00973,2025-08-30 17:16:19,88,Stopped,Recommendation,4K,DEV010996,60.3
SES0181543,USR009916,CNT01305,2025-03-31 23:06:41,57,Stopped,Continue Watching,480p,DEV013003,40.4
SES0181544,USR007471,CNT01694,2025-06-20 18:04:06,15,Completed,Continue Watching,480p,DEV009425,12.1
SES0181545,USR001325,CNT00536,2025-01-31 13:10:55,123,Stopped,Continue Watching,480p,DEV014054,100.0
SES0181546,USR001696,CNT00423,2025-04-25 20:26:37,58,Completed,Search,4K,DEV014158,38.4
SES0181547,USR008211,CNT00423,2025-06-10 20:34:34,146,Stopped,Recommendation,720p,DEV007556,96.7
SES0181548,USR000141,CNT00440,2025-08-29 07:45:20,34,Abandoned,Recommendation,720p,DEV004179,21.4
SES0181549,USR008166,CNT00542,2025-01-17 10:03:41,35,Stopped,Continue Watching,1080p,DEV002749,47.3
SES0181550,USR008712,CNT00973,2025-03-21 23:31:38,36,Completed,Search,720p,DEV001090,24.7
SES0181551,USR002934,CNT00542,2025-03-02 15:45:31,93,Completed,Trending,480p,DEV009174,100.0
SES0181552,USR009202,CNT00428,2025-12-08 15:54:36,61,Abandoned,Recommendation,720p,DEV010995,34.3
SES0181553,USR004259,CNT00536,2025-10-31 16:11:33,169,Completed,Recommendation,4K,DEV013484,100.0
SES0181554,USR003823,CNT00536,2025-05-01 22:03:53,69,Completed,Recommendation,4K,DEV006775,66.3
SES0181555,USR003172,CNT00423,2025-01-21 12:24:06,79,Completed,Auto,4K,DEV012365,52.3
SES0181556,USR007449,CNT00542,2025-09-30 10:33:28,63,Abandoned,Search,720p,DEV013127,85.1
SES0181557,USR007282,CNT00973,2025-10-21 18:31:30,180,Completed,Recommendation,4K,DEV010651,100.0
SES0181558,USR004205,CNT01931,2025-04-16 19:52:16,80,Abandoned,Continue Watching,480p,DEV000156,71.4
SES0181559,USR005433,CNT00536,2025-03-10 11:11:48,73,Abandoned,Continue Watching,720p,DEV001718,70.2
SES0181560,USR004885,CNT01305,2025-08-13 14:40:52,96,Stopped,Recommendation,4K,DEV008650,68.1
SES0181561,USR007323,CNT01398,2025-10-04 14:06:11,67,Completed,Trending,720p,DEV013165,49.3
SES0181562,USR006708,CNT01481,2025-08-14 20:26:01,69,Completed,Search,720p,DEV001111,72.6
SES0181563,USR006004,CNT00536,2025-04-03 10:40:16,104,Stopped,Search,4K,DEV007081,100.0
SES0181564,USR007383,CNT00536,2025-05-23 09:39:17,58,Abandoned,Continue Watching,480p,DEV006985,55.8
SES0181565,USR006376,CNT01481,2025-10-03 07:36:45,112,Stopped,Continue Watching,1080p,DEV009192,100.0
SES0181566,USR002158,CNT00536,2025-02-17 21:17:20,56,Completed,Search,4K,DEV013010,53.8
SES0181567,USR006296,CNT00536,2025-04-17 08:41:49,96,Completed,Trending,1080p,DEV008820,92.3
SES0181568,USR002351,CNT00916,2025-03-27 10:51:37,56,Completed,Recommendation,480p,DEV001040,37.3
SES0181569,USR003624,CNT00542,2025-08-02 14:41:01,152,Completed,Trending,1080p,DEV004664,100.0
SES0181570,USR001246,CNT01481,2025-06-14 14:12:13,34,Completed,Search,720p,DEV010557,35.8
SES0181571,USR004617,CNT00054,2025-07-16 16:47:14,84,Stopped,Continue Watching,720p,DEV006888,100.0
SES0181572,USR009448,CNT00916,2025-11-19 14:44:01,45,Completed,Trending,720p,DEV006758,30.0
SES0181573,USR007333,CNT00536,2025-06-28 15:00:45,46,Completed,Auto,1080p,DEV007825,44.2
SES0181574,USR003806,CNT01926,2025-03-09 10:22:15,75,Completed,Continue Watching,4K,DEV007214,41.9
SES0181575,USR009782,CNT00536,2025-12-10 16:13:04,85,Completed,Recommendation,4K,DEV006091,81.7
SES0181576,USR003026,CNT00536,2025-06-14 22:52:02,31,Stopped,Recommendation,1080p,DEV012847,29.8
SES0181577,USR007224,CNT00423,2025-04-22 16:05:45,110,Completed,Trending,720p,DEV008168,72.8
SES0181578,USR000848,CNT00542,2025-02-08 09:11:50,55,Stopped,Continue Watching,1080p,DEV005735,74.3
SES0181579,USR004940,CNT01694,2025-06-13 16:34:22,169,Completed,Recommendation,1080p,DEV012405,100.0
SES0181580,USR005214,CNT00542,2025-12-26 14:49:31,38,Completed,Search,4K,DEV009501,51.4
SES0181581,USR006757,CNT00279,2025-10-01 13:52:05,41,Abandoned,Search,720p,DEV001145,50.0
SES0181582,USR009752,CNT00536,2025-12-03 19:38:05,85,Completed,Trending,1080p,DEV011125,81.7
SES0181583,USR003738,CNT00973,2025-03-23 19:51:04,81,Completed,Trending,1080p,DEV012363,55.5
SES0181584,USR001692,CNT01694,2025-12-01 19:41:46,37,Stopped,Recommendation,4K,DEV003278,29.8
SES0181585,USR009348,CNT00916,2025-05-15 16:20:45,110,Stopped,Continue Watching,1080p,DEV009593,73.3
SES0181586,USR009125,CNT01648,2025-10-16 01:06:57,102,Completed,Continue Watching,4K,DEV010876,78.5
SES0181587,USR006069,CNT01305,2025-02-01 11:46:57,69,Completed,Search,720p,DEV003458,48.9
SES0181588,USR006148,CNT00536,2025-11-07 12:24:02,126,Stopped,Recommendation,720p,DEV013512,100.0
SES0181589,USR003957,CNT00440,2025-08-13 17:17:39,158,Stopped,Continue Watching,720p,DEV002696,99.4
SES0181590,USR006925,CNT00423,2025-07-23 11:03:51,79,Completed,Trending,1080p,DEV014132,52.3
SES0181591,USR004994,CNT00428,2025-04-03 15:08:14,102,Stopped,Search,4K,DEV002592,57.3
SES0181592,USR006589,CNT01648,2025-03-07 19:17:12,109,Completed,Trending,4K,DEV011373,83.8
SES0181593,USR005874,CNT01342,2025-01-15 18:15:03,41,Stopped,Search,480p,DEV010049,53.9
SES0181594,USR004315,CNT00536,2025-06-28 14:24:22,108,Stopped,Trending,4K,DEV009923,100.0
SES0181595,USR002383,CNT00536,2025-02-04 16:30:09,89,Abandoned,Continue Watching,1080p,DEV007986,85.6
SES0181596,USR007334,CNT01491,2025-02-10 12:57:31,116,Completed,Recommendation,480p,DEV013218,71.2
SES0181597,USR007747,CNT00279,2025-11-23 18:05:53,137,Completed,Recommendation,1080p,DEV003949,100.0
SES0181598,USR003507,CNT00466,2025-12-20 12:15:12,122,Completed,Search,4K,DEV005637,100.0
SES0181599,USR004021,CNT00423,2025-03-24 14:11:30,180,Stopped,Continue Watching,1080p,DEV009419,100.0
SES0181600,USR007337,CNT00423,2025-02-04 19:03:34,55,Completed,Search,720p,DEV007480,36.4
SES0181601,USR001189,CNT00022,2025-01-06 21:48:01,94,Stopped,Recommendation,1080p,DEV005005,65.3
SES0181602,USR006024,CNT00662,2025-07-27 12:27:26,85,Stopped,Recommendation,1080p,DEV004725,72.6
SES0181603,USR007434,CNT00423,2025-04-07 10:04:23,65,Completed,Continue Watching,720p,DEV005442,43.0
SES0181604,USR001461,CNT00536,2025-05-27 11:26:21,82,Abandoned,Recommendation,480p,DEV012765,78.8
SES0181605,USR002729,CNT01694,2025-08-21 17:33:29,66,Stopped,Continue Watching,1080p,DEV009725,53.2
SES0181606,USR009872,CNT01481,2025-11-23 16:05:58,58,Completed,Recommendation,1080p,DEV002392,61.1
SES0181607,USR007943,CNT00536,2025-10-30 19:34:25,17,Completed,Recommendation,720p,DEV000721,16.3
SES0181608,USR007472,CNT01481,2025-08-03 20:23:17,83,Completed,Trending,1080p,DEV011235,87.4
SES0181609,USR006704,CNT00423,2025-07-03 19:28:08,83,Completed,Continue Watching,4K,DEV009525,55.0
SES0181610,USR000577,CNT00973,2025-04-27 16:21:02,51,Completed,Continue Watching,720p,DEV000501,34.9
SES0181611,USR007627,CNT00973,2025-06-27 20:58:11,96,Stopped,Auto,1080p,DEV011841,65.8
SES0181612,USR005002,CNT01694,2025-06-16 19:47:15,56,Completed,Continue Watching,1080p,DEV008994,45.2
SES0181613,USR001059,CNT01694,2025-03-25 17:01:40,77,Completed,Continue Watching,4K,DEV009113,62.1
SES0181614,USR001486,CNT01305,2025-09-12 19:51:53,72,Completed,Recommendation,720p,DEV005800,51.1
SES0181615,USR006517,CNT00542,2025-08-23 22:27:44,103,Stopped,Recommendation,480p,DEV006819,100.0
SES0181616,USR005849,CNT00536,2025-04-14 14:25:42,157,Completed,Continue Watching,4K,DEV012195,100.0
SES0181617,USR006749,CNT00536,2025-07-17 11:38:19,28,Completed,Recommendation,1080p,DEV000878,26.9
SES0181618,USR009637,CNT00955,2025-09-25 23:38:12,76,Completed,Continue Watching,1080p,DEV002953,82.6
SES0181619,USR004241,CNT01694,2025-07-30 19:00:04,61,Stopped,Search,720p,DEV014582,49.2
SES0181620,USR004008,CNT00055,2025-12-17 10:24:22,73,Abandoned,Recommendation,1080p,DEV000430,52.5
SES0181621,USR002535,CNT00479,2025-04-15 12:49:55,57,Completed,Continue Watching,720p,DEV009961,32.2
SES0181622,USR001728,CNT00788,2025-06-06 15:02:08,180,Completed,Recommendation,1080p,DEV006175,100.0
SES0181623,USR009838,CNT00536,2025-01-20 13:55:16,69,Completed,Search,720p,DEV010434,66.3
SES0181624,USR004302,CNT01109,2025-09-17 21:12:22,153,Completed,Recommendation,4K,DEV014637,100.0
SES0181625,USR001374,CNT00916,2025-08-06 04:10:57,79,Stopped,Recommendation,720p,DEV005366,52.7
SES0181626,USR006767,CNT01694,2025-11-28 15:08:57,19,Completed,Recommendation,1080p,DEV010242,15.3
SES0181627,USR009519,CNT00423,2025-05-07 07:05:59,35,Completed,Continue Watching,720p,DEV007942,23.2
SES0181628,USR007251,CNT00536,2025-06-10 18:15:52,45,Stopped,Trending,720p,DEV014826,43.3
SES0181629,USR003893,CNT01377,2025-08-11 17:50:06,126,Stopped,Continue Watching,720p,DEV013911,100.0
SES0181630,USR007416,CNT01884,2025-12-04 10:29:25,71,Completed,Recommendation,4K,DEV013492,55.9
SES0181631,USR008884,CNT00536,2025-12-20 18:25:09,78,Completed,Continue Watching,480p,DEV003969,75.0
SES0181632,USR000875,CNT01481,2025-08-31 09:39:36,40,Completed,Recommendation,720p,DEV004513,42.1
SES0181633,USR000189,CNT00423,2025-06-08 21:35:02,67,Completed,Recommendation,1080p,DEV011751,44.4
SES0181634,USR008523,CNT00536,2025-08-04 21:47:57,133,Abandoned,Continue Watching,1080p,DEV001820,100.0
SES0181635,USR003435,CNT00536,2025-06-01 13:29:20,65,Completed,Recommendation,1080p,DEV008717,62.5
SES0181636,USR003752,CNT00536,2025-02-06 17:06:59,66,Completed,Auto,720p,DEV007779,63.5
SES0181637,USR005868,CNT00536,2025-09-01 22:16:45,145,Completed,Search,720p,DEV012063,100.0
SES0181638,USR005296,CNT01305,2025-08-24 07:55:46,76,Completed,Continue Watching,1080p,DEV006812,53.9
SES0181639,USR008403,CNT00542,2025-04-19 10:06:29,21,Completed,Recommendation,1080p,DEV012165,28.4
SES0181640,USR009576,CNT01694,2025-01-25 18:40:03,19,Completed,Continue Watching,4K,DEV003334,15.3
SES0181641,USR002983,CNT01694,2025-02-27 17:27:23,67,Abandoned,Continue Watching,1080p,DEV010105,54.0
SES0181642,USR005722,CNT00423,2025-01-05 22:22:32,37,Completed,Recommendation,4K,DEV010186,24.5
SES0181643,USR005812,CNT01694,2025-12-22 11:38:55,106,Completed,Search,720p,DEV008348,85.5
SES0181644,USR006418,CNT00536,2025-09-04 13:26:00,31,Abandoned,Search,720p,DEV000099,29.8
SES0181645,USR003839,CNT00536,2025-08-18 20:49:29,27,Completed,Recommendation,1080p,DEV004050,26.0
SES0181646,USR006844,CNT01898,2025-05-11 13:45:58,54,Completed,Trending,1080p,DEV013521,59.3
SES0181647,USR001760,CNT00536,2025-07-20 08:18:04,80,Stopped,Recommendation,720p,DEV006964,76.9
SES0181648,USR002880,CNT01481,2025-03-29 18:27:19,38,Stopped,Recommendation,720p,DEV001521,40.0
SES0181649,USR004905,CNT00542,2025-10-21 08:05:32,53,Completed,Recommendation,1080p,DEV014185,71.6
SES0181650,USR000782,CNT00246,2025-03-16 17:08:26,70,Completed,Continue Watching,720p,DEV005779,45.2
SES0181651,USR004636,CNT00536,2025-09-30 22:18:34,180,Abandoned,Search,1080p,DEV002757,100.0
SES0181652,USR006073,CNT00796,2025-07-27 19:16:10,31,Stopped,Trending,480p,DEV006671,34.4
SES0181653,USR001919,CNT01694,2025-02-15 09:38:22,55,Abandoned,Continue Watching,720p,DEV008004,44.4
SES0181654,USR007754,CNT00536,2025-08-03 20:30:20,25,Stopped,Continue Watching,720p,DEV012499,24.0
SES0181655,USR009593,CNT00536,2025-11-05 18:59:06,136,Completed,Trending,4K,DEV004602,100.0
SES0181656,USR003062,CNT00973,2025-03-06 22:38:31,180,Abandoned,Search,1080p,DEV002054,100.0
SES0181657,USR008196,CNT00542,2025-04-11 16:03:11,22,Stopped,Recommendation,720p,DEV014075,29.7
SES0181658,USR007856,CNT00536,2025-07-24 17:24:21,117,Stopped,Search,720p,DEV013926,100.0
SES0181659,USR001416,CNT00763,2025-10-18 10:08:18,73,Completed,Search,1080p,DEV012268,69.5
SES0181660,USR007045,CNT01481,2025-07-07 16:46:44,104,Abandoned,Search,4K,DEV009867,100.0
SES0181661,USR003882,CNT00536,2025-07-22 08:41:43,71,Stopped,Search,4K,DEV013155,68.3
SES0181662,USR007294,CNT00279,2025-05-21 15:38:36,74,Abandoned,Auto,480p,DEV010342,90.2
SES0181663,USR003254,CNT01305,2025-06-08 17:52:56,39,Stopped,Recommendation,720p,DEV000429,27.7
SES0181664,USR008870,CNT01481,2025-06-14 20:41:52,77,Completed,Search,1080p,DEV012211,81.1
SES0181665,USR000269,CNT00536,2025-08-05 20:29:53,22,Completed,Recommendation,1080p,DEV011561,21.2
SES0181666,USR007751,CNT00312,2025-02-21 11:53:02,53,Completed,Recommendation,4K,DEV010081,31.0
SES0181667,USR008665,CNT00536,2025-02-09 11:09:34,62,Completed,Search,4K,DEV011663,59.6
SES0181668,USR001323,CNT01305,2025-11-24 19:39:59,15,Completed,Continue Watching,480p,DEV014815,10.6
SES0181669,USR008721,CNT01481,2025-02-23 15:23:55,20,Completed,Trending,4K,DEV005345,21.1
SES0181670,USR002642,CNT00536,2025-04-11 13:55:01,143,Completed,Continue Watching,4K,DEV013730,100.0
SES0181671,USR009414,CNT00536,2025-02-07 20:50:58,167,Abandoned,Search,1080p,DEV009783,100.0
SES0181672,USR000672,CNT00763,2025-06-12 06:01:45,89,Stopped,Continue Watching,720p,DEV011182,84.8
SES0181673,USR009179,CNT01213,2025-07-20 17:36:43,88,Abandoned,Search,1080p,DEV003273,69.8
SES0181674,USR005620,CNT01357,2025-11-26 22:40:18,33,Abandoned,Continue Watching,4K,DEV002385,18.6
SES0181675,USR000697,CNT00423,2025-10-13 00:49:49,138,Stopped,Trending,4K,DEV004607,91.4
SES0181676,USR008522,CNT00536,2025-09-03 17:24:44,82,Stopped,Continue Watching,1080p,DEV005134,78.8
SES0181677,USR007768,CNT01491,2025-09-10 22:53:47,15,Completed,Trending,1080p,DEV012046,9.2
SES0181678,USR009599,CNT00536,2025-02-08 10:39:51,18,Completed,Search,4K,DEV013364,17.3
SES0181679,USR002763,CNT00542,2025-11-21 06:52:05,24,Completed,Search,720p,DEV000656,32.4
SES0181680,USR006180,CNT00536,2025-11-30 11:13:37,152,Abandoned,Search,1080p,DEV007740,100.0
SES0181681,USR009649,CNT00423,2025-03-16 11:20:12,151,Abandoned,Recommendation,4K,DEV010886,100.0
SES0181682,USR009848,CNT00973,2025-01-30 14:07:45,57,Completed,Recommendation,1080p,DEV006366,39.0
SES0181683,USR003083,CNT01694,2025-02-08 18:55:00,117,Stopped,Continue Watching,480p,DEV013343,94.4
SES0181684,USR009711,CNT00536,2025-08-27 12:23:23,76,Abandoned,Search,720p,DEV006926,73.1
SES0181685,USR001710,CNT00916,2025-03-17 19:22:58,43,Completed,Search,1080p,DEV004100,28.7
SES0181686,USR009616,CNT00536,2025-02-08 18:34:32,42,Completed,Trending,1080p,DEV011567,40.4
SES0181687,USR004950,CNT00536,2025-05-30 19:19:37,86,Abandoned,Recommendation,4K,DEV000227,82.7
SES0181688,USR005642,CNT01694,2025-04-07 14:56:11,47,Completed,Recommendation,1080p,DEV001235,37.9
SES0181689,USR006918,CNT00536,2025-10-28 12:13:53,147,Completed,Search,1080p,DEV002576,100.0
SES0181690,USR007927,CNT00536,2025-04-08 07:10:24,88,Completed,Recommendation,480p,DEV001872,84.6
SES0181691,USR000062,CNT00423,2025-07-27 12:02:35,69,Completed,Continue Watching,4K,DEV007441,45.7
SES0181692,USR001164,CNT00542,2025-05-01 08:04:20,58,Stopped,Recommendation,1080p,DEV002768,78.4
SES0181693,USR000659,CNT00973,2025-08-28 19:31:24,42,Stopped,Trending,1080p,DEV009236,28.8
SES0181694,USR003273,CNT00536,2025-07-20 19:51:19,127,Completed,Trending,4K,DEV013694,100.0
SES0181695,USR003743,CNT00536,2025-01-03 13:41:02,112,Completed,Continue Watching,1080p,DEV001143,100.0
SES0181696,USR006023,CNT00536,2025-10-05 08:29:36,180,Completed,Search,720p,DEV007858,100.0
SES0181697,USR003336,CNT00542,2025-09-03 09:28:09,25,Completed,Continue Watching,1080p,DEV006084,33.8
SES0181698,USR009727,CNT01694,2025-03-01 07:31:12,38,Stopped,Search,1080p,DEV005111,30.6
SES0181699,USR003721,CNT00423,2025-09-21 23:50:35,32,Completed,Recommendation,720p,DEV010371,21.2
SES0181700,USR002103,CNT00536,2025-07-07 18:23:27,143,Completed,Recommendation,1080p,DEV000831,100.0
SES0181701,USR009475,CNT01694,2025-08-26 22:30:42,109,Abandoned,Continue Watching,1080p,DEV010081,87.9
SES0181702,USR001933,CNT00260,2025-04-13 19:46:48,99,Stopped,Continue Watching,480p,DEV010364,100.0
SES0181703,USR007231,CNT00536,2025-08-24 13:12:05,51,Stopped,Continue Watching,4K,DEV008871,49.0
SES0181704,USR005084,CNT01305,2025-12-29 21:38:36,105,Stopped,Trending,720p,DEV008362,74.5
SES0181705,USR008759,CNT01694,2025-03-12 15:53:21,19,Stopped,Search,1080p,DEV003144,15.3
SES0181706,USR009447,CNT01694,2025-06-01 23:11:03,86,Completed,Recommendation,1080p,DEV002866,69.4
SES0181707,USR009417,CNT01305,2025-05-17 17:43:26,14,Abandoned,Recommendation,1080p,DEV012496,9.9
SES0181708,USR006121,CNT00536,2025-07-16 12:27:00,21,Completed,Recommendation,4K,DEV008932,20.2
SES0181709,USR007257,CNT00536,2025-07-02 08:03:20,114,Abandoned,Trending,4K,DEV008429,100.0
SES0181710,USR005907,CNT00542,2025-02-15 08:33:38,97,Completed,Continue Watching,1080p,DEV014679,100.0
SES0181711,USR007178,CNT00536,2025-07-12 13:30:49,29,Abandoned,Search,1080p,DEV008642,27.9
SES0181712,USR007886,CNT00788,2025-08-25 06:40:29,59,Abandoned,Recommendation,4K,DEV004053,66.3
SES0181713,USR001288,CNT00423,2025-03-07 15:07:55,100,Abandoned,Continue Watching,1080p,DEV006319,66.2
SES0181714,USR003240,CNT00536,2025-05-02 14:34:54,130,Stopped,Trending,720p,DEV011522,100.0
SES0181715,USR006633,CNT00542,2025-04-01 19:57:33,56,Stopped,Continue Watching,720p,DEV000139,75.7
SES0181716,USR005811,CNT01481,2025-03-23 17:39:16,114,Completed,Auto,720p,DEV001961,100.0
SES0181717,USR008072,CNT01491,2025-07-25 19:13:18,16,Stopped,Continue Watching,1080p,DEV003392,9.8
SES0181718,USR000931,CNT00536,2025-06-28 21:20:15,40,Completed,Auto,1080p,DEV001419,38.5
SES0181719,USR003391,CNT00916,2025-10-04 16:45:21,27,Stopped,Recommendation,4K,DEV002233,18.0
SES0181720,USR002089,CNT00536,2025-08-15 19:06:08,70,Completed,Continue Watching,1080p,DEV009306,67.3
SES0181721,USR002474,CNT01694,2025-12-09 11:29:11,71,Abandoned,Trending,720p,DEV003595,57.3
SES0181722,USR005372,CNT00501,2025-09-12 12:21:06,21,Completed,Recommendation,480p,DEV014303,12.1
SES0181723,USR006896,CNT00536,2025-05-24 19:10:38,45,Stopped,Search,720p,DEV004119,43.3
SES0181724,USR003902,CNT00542,2025-08-17 23:39:40,77,Abandoned,Recommendation,1080p,DEV000733,100.0
SES0181725,USR001004,CNT00607,2025-05-25 13:34:15,19,Completed,Recommendation,4K,DEV012535,26.4
SES0181726,USR005334,CNT01481,2025-07-24 12:55:14,138,Abandoned,Auto,4K,DEV013121,100.0
SES0181727,USR005977,CNT00536,2025-07-03 07:17:38,54,Completed,Recommendation,480p,DEV000946,51.9
SES0181728,USR008713,CNT00536,2025-08-29 14:24:21,50,Completed,Trending,1080p,DEV000052,48.1
SES0181729,USR006256,CNT01481,2025-08-13 15:43:21,117,Stopped,Continue Watching,4K,DEV003384,100.0
SES0181730,USR004820,CNT00279,2025-12-04 07:39:23,56,Completed,Recommendation,1080p,DEV013989,68.3
SES0181731,USR005863,CNT01694,2025-11-24 18:54:02,41,Completed,Continue Watching,4K,DEV012912,33.1
SES0181732,USR002489,CNT01694,2025-12-25 12:04:05,101,Completed,Continue Watching,4K,DEV013192,81.5
SES0181733,USR002598,CNT00536,2025-02-15 19:48:08,84,Completed,Auto,4K,DEV011976,80.8
SES0181734,USR003207,CNT00536,2025-02-11 17:57:37,93,Completed,Continue Watching,1080p,DEV007752,89.4
SES0181735,USR000405,CNT00536,2025-08-12 18:22:26,38,Stopped,Trending,720p,DEV004791,36.5
SES0181736,USR002886,CNT00542,2025-10-04 21:10:38,71,Completed,Continue Watching,1080p,DEV004406,95.9
SES0181737,USR009454,CNT01694,2025-10-16 17:56:21,136,Completed,Trending,720p,DEV012345,100.0
SES0181738,USR001356,CNT00536,2025-01-09 15:26:23,70,Stopped,Recommendation,1080p,DEV011281,67.3
SES0181739,USR003138,CNT00536,2025-08-25 15:18:47,74,Completed,Continue Watching,480p,DEV012787,71.2
SES0181740,USR008252,CNT00536,2025-09-07 21:00:05,58,Completed,Search,720p,DEV011801,55.8
SES0181741,USR004902,CNT00536,2025-09-22 09:13:45,22,Abandoned,Search,1080p,DEV010499,21.2
SES0181742,USR002951,CNT00536,2025-06-15 08:49:34,159,Completed,Search,480p,DEV001757,100.0
SES0181743,USR009206,CNT01694,2025-01-19 18:48:34,87,Abandoned,Continue Watching,4K,DEV007014,70.2
SES0181744,USR007402,CNT01481,2025-08-14 14:26:18,52,Stopped,Continue Watching,1080p,DEV004708,54.7
SES0181745,USR001834,CNT00440,2025-01-13 14:27:53,180,Stopped,Recommendation,4K,DEV005826,100.0
SES0181746,USR002936,CNT01694,2025-08-16 17:33:49,130,Completed,Continue Watching,480p,DEV014791,100.0
SES0181747,USR003228,CNT01694,2025-09-20 17:07:24,77,Abandoned,Search,1080p,DEV008479,62.1
SES0181748,USR006863,CNT00536,2025-09-13 20:13:16,98,Completed,Recommendation,480p,DEV014610,94.2
SES0181749,USR001747,CNT01694,2025-01-13 15:45:10,148,Completed,Recommendation,1080p,DEV010788,100.0
SES0181750,USR005999,CNT00536,2025-04-18 14:39:29,76,Stopped,Search,1080p,DEV000007,73.1
SES0181751,USR007722,CNT01481,2025-12-30 19:41:12,84,Completed,Search,4K,DEV012332,88.4
SES0181752,USR003360,CNT01694,2025-03-09 18:09:37,78,Completed,Continue Watching,480p,DEV004052,62.9
SES0181753,USR002887,CNT00536,2025-08-20 16:15:01,143,Stopped,Continue Watching,1080p,DEV001960,100.0
SES0181754,USR005090,CNT00536,2025-03-03 19:43:32,117,Abandoned,Continue Watching,720p,DEV013627,100.0
SES0181755,USR003317,CNT00542,2025-12-27 17:17:30,34,Completed,Recommendation,1080p,DEV008348,45.9
SES0181756,USR005871,CNT01694,2025-04-10 17:33:23,24,Completed,Auto,480p,DEV000165,19.4
SES0181757,USR002791,CNT01694,2025-11-11 18:05:42,110,Completed,Continue Watching,4K,DEV002013,88.7
