device_id,user_id,device_type,operating_system,registered_date
DEV011424,USR007664,Mobile,iOS,2025-05-19
DEV011425,USR007665,Tablet,Smart TV OS,2025-10-24
DEV011426,USR007666,Tablet,Android,2025-06-20
DEV011427,USR007667,Mobile,iOS,2025-07-21
DEV011428,USR007667,Smart TV,Windows,2025-06-10
DEV011429,USR007668,Mobile,macOS,2025-11-10
DEV011430,USR007668,Mobile,Smart TV OS,2025-11-04
DEV011431,USR007669,Smart TV,Android,2025-01-29
DEV011432,USR007669,Mobile,Android,2025-03-02
DEV011433,USR007670,Laptop,Smart TV OS,2025-09-12
DEV011434,USR007671,Mobile,Android,2025-02-08
DEV011435,USR007672,Mobile,iOS,2025-06-08
DEV011436,USR007673,Smart TV,Android,2025-05-23
DEV011437,USR007674,Mobile,Smart TV OS,2025-01-08
DEV011438,USR007675,Streaming Stick,Smart TV OS,2025-11-01
DEV011439,USR007676,Smart TV,Smart TV OS,2025-05-18
DEV011440,USR007676,Mobile,Smart TV OS,2025-11-25
DEV011441,USR007677,Smart TV,iOS,2025-04-15
DEV011442,USR007678,Smart TV,Android,2025-06-25
DEV011443,USR007678,Mobile,Android,2025-11-15
DEV011444,USR007679,Laptop,iOS,2025-02-20
DEV011445,USR007679,Laptop,Windows,2025-10-28
DEV011446,USR007679,Laptop,Smart TV OS,2025-03-09
DEV011447,USR007680,Smart TV,Smart TV OS,2025-08-17
DEV011448,USR007681,Laptop,iOS,2025-04-28
DEV011449,USR007682,Smart TV,Android,2025-07-10
DEV011450,USR007683,Smart TV,iOS,2025-07-25
DEV011451,USR007684,Laptop,Smart TV OS,2025-08-05
DEV011452,USR007685,Laptop,macOS,2025-05-21
DEV011453,USR007685,Gaming Console,Smart TV OS,2025-08-31
DEV011454,USR007686,Gaming Console,iOS,2025-09-18
DEV011455,USR007687,Smart TV,macOS,2025-07-24
DEV011456,USR007687,Smart TV,Android,2025-05-09
DEV011457,USR007688,Mobile,Android,2025-03-14
DEV011458,USR007689,Mobile,Android,2025-11-14
DEV011459,USR007689,Gaming Console,Smart TV OS,2025-08-06
DEV011460,USR007690,Smart TV,Android,2025-04-28
DEV011461,USR007691,Mobile,iOS,2025-10-20
DEV011462,USR007692,Smart TV,macOS,2025-09-30
DEV011463,USR007693,Mobile,macOS,2025-06-11
DEV011464,USR007693,Laptop,Windows,2025-03-12
DEV011465,USR007694,Mobile,iOS,2025-04-08
DEV011466,USR007695,Smart TV,iOS,2025-02-24
DEV011467,USR007696,Smart TV,Windows,2025-04-28
DEV011468,USR007697,Smart TV,Smart TV OS,2025-07-01
DEV011469,USR007697,Mobile,macOS,2025-01-06
DEV011470,USR007698,Laptop,Android,2025-05-19
DEV011471,USR007699,Laptop,Windows,2025-03-13
DEV011472,USR007700,Tablet,Windows,2025-11-24
DEV011473,USR007701,Laptop,Smart TV OS,2025-05-02
DEV011474,USR007702,Laptop,Windows,2025-01-26
DEV011475,USR007702,Smart TV,Android,2025-09-22
DEV011476,USR007703,Laptop,Smart TV OS,2025-09-06
DEV011477,USR007703,Tablet,Smart TV OS,2025-10-30
DEV011478,USR007704,Smart TV,Smart TV OS,2025-03-13
DEV011479,USR007705,Mobile,Windows,2025-11-06
DEV011480,USR007706,Mobile,Android,2025-07-11
DEV011481,USR007706,Smart TV,Android,2025-05-09
DEV011482,USR007706,Smart TV,Windows,2025-03-09
DEV011483,USR007707,Tablet,iOS,2025-02-17
DEV011484,USR007708,Tablet,Android,2025-05-01
DEV011485,USR007709,Mobile,Android,2025-05-11
DEV011486,USR007709,Mobile,Windows,2025-11-18
DEV011487,USR007710,Tablet,iOS,2025-06-14
DEV011488,USR007710,Smart TV,Android,2025-10-04
DEV011489,USR007711,Laptop,iOS,2025-10-30
DEV011490,USR007711,Laptop,Windows,2025-04-03
DEV011491,USR007712,Smart TV,Smart TV OS,2025-01-04
DEV011492,USR007712,Smart TV,Windows,2025-06-04
DEV011493,USR007713,Mobile,Windows,2025-09-05
DEV011494,USR007713,Mobile,Windows,2025-09-10
DEV011495,USR007714,Laptop,iOS,2025-09-10
DEV011496,USR007715,Laptop,Android,2025-10-22
DEV011497,USR007715,Laptop,iOS,2025-04-12
DEV011498,USR007716,Laptop,iOS,2025-05-01
DEV011499,USR007716,Laptop,macOS,2025-03-29
DEV011500,USR007716,Mobile,iOS,2025-10-29
DEV011501,USR007717,Mobile,Android,2025-10-13
DEV011502,USR007718,Mobile,Smart TV OS,2025-02-18
DEV011503,USR007719,Smart TV,Android,2025-11-13
DEV011504,USR007720,Gaming Console,iOS,2025-03-26
DEV011505,USR007720,Smart TV,Smart TV OS,2025-06-24
DEV011506,USR007720,Tablet,Android,2025-08-28
DEV011507,USR007721,Smart TV,Windows,2025-05-29
DEV011508,USR007721,Smart TV,macOS,2025-08-10
DEV011509,USR007722,Mobile,Smart TV OS,2025-09-24
DEV011510,USR007723,Smart TV,Smart TV OS,2025-09-15
DEV011511,USR007724,Mobile,Windows,2025-07-03
DEV011512,USR007724,Gaming Console,macOS,2025-09-27
DEV011513,USR007725,Laptop,iOS,2025-10-05
DEV011514,USR007726,Mobile,Windows,2025-06-14
DEV011515,USR007727,Laptop,macOS,2025-09-02
DEV011516,USR007727,Streaming Stick,Windows,2025-03-11
DEV011517,USR007728,Mobile,Smart TV OS,2025-03-30
DEV011518,USR007729,Laptop,Android,2025-09-18
DEV011519,USR007730,Smart TV,Android,2025-09-04
DEV011520,USR007731,Tablet,Smart TV OS,2025-10-27
DEV011521,USR007732,Laptop,Android,2025-07-05
DEV011522,USR007732,Laptop,Android,2025-06-06
DEV011523,USR007733,Mobile,Android,2025-11-23
DEV011524,USR007733,Laptop,Windows,2025-06-13
DEV011525,USR007733,Streaming Stick,Android,2025-07-11
DEV011526,USR007734,Streaming Stick,macOS,2025-10-27
DEV011527,USR007735,Smart TV,iOS,2025-10-12
DEV011528,USR007736,Tablet,Android,2025-04-04
DEV011529,USR007737,Smart TV,macOS,2025-01-05
DEV011530,USR007737,Mobile,Windows,2025-02-24
DEV011531,USR007738,Laptop,Android,2025-06-30
DEV011532,USR007739,Gaming Console,macOS,2025-11-22
DEV011533,USR007739,Smart TV,Windows,2025-07-27
DEV011534,USR007740,Smart TV,Android,2025-06-03
DEV011535,USR007741,Smart TV,iOS,2025-10-10
DEV011536,USR007742,Laptop,Android,2025-10-29
DEV011537,USR007743,Mobile,Windows,2025-04-03
DEV011538,USR007743,Laptop,macOS,2025-11-27
DEV011539,USR007744,Mobile,Smart TV OS,2025-03-28
DEV011540,USR007745,Gaming Console,Smart TV OS,2025-05-06
DEV011541,USR007745,Gaming Console,Windows,2025-05-21
DEV011542,USR007746,Mobile,iOS,2025-10-19
DEV011543,USR007747,Mobile,iOS,2025-11-01
DEV011544,USR007748,Laptop,iOS,2025-01-07
DEV011545,USR007749,Mobile,iOS,2025-08-02
DEV011546,USR007749,Mobile,iOS,2025-07-21
DEV011547,USR007750,Mobile,Windows,2025-08-16
DEV011548,USR007751,Mobile,Windows,2025-07-29
DEV011549,USR007752,Laptop,Android,2025-05-15
DEV011550,USR007753,Mobile,iOS,2025-06-25
DEV011551,USR007753,Smart TV,Android,2025-01-27
DEV011552,USR007754,Mobile,Android,2025-07-04
DEV011553,USR007754,Smart TV,Smart TV OS,2025-08-09
DEV011554,USR007754,Smart TV,iOS,2025-04-10
DEV011555,USR007755,Smart TV,Android,2025-09-02
DEV011556,USR007756,Tablet,iOS,2025-01-21
DEV011557,USR007756,Smart TV,iOS,2025-01-10
DEV011558,USR007757,Smart TV,Windows,2025-11-11
DEV011559,USR007757,Smart TV,Smart TV OS,2025-02-08
DEV011560,USR007758,Smart TV,Windows,2025-02-13
DEV011561,USR007759,Mobile,Windows,2025-05-06
DEV011562,USR007760,Mobile,Smart TV OS,2025-04-13
DEV011563,USR007761,Mobile,iOS,2025-04-01
DEV011564,USR007762,Mobile,iOS,2025-06-02
DEV011565,USR007763,Smart TV,Windows,2025-02-17
DEV011566,USR007763,Smart TV,Android,2025-02-14
DEV011567,USR007764,Tablet,Android,2025-04-24
DEV011568,USR007764,Smart TV,Windows,2025-07-15
DEV011569,USR007764,Streaming Stick,Android,2025-01-03
DEV011570,USR007765,Tablet,macOS,2025-08-03
DEV011571,USR007765,Tablet,Smart TV OS,2025-01-11
DEV011572,USR007766,Laptop,Android,2025-03-15
DEV011573,USR007766,Mobile,Android,2025-08-25
DEV011574,USR007766,Laptop,Windows,2025-09-06
DEV011575,USR007767,Gaming Console,Windows,2025-06-14
DEV011576,USR007767,Mobile,Smart TV OS,2025-07-24
DEV011577,USR007768,Smart TV,Android,2025-02-26
DEV011578,USR007769,Smart TV,Android,2025-08-03
DEV011579,USR007769,Mobile,macOS,2025-01-29
DEV011580,USR007769,Gaming Console,Android,2025-08-31
DEV011581,USR007770,Smart TV,Smart TV OS,2025-03-08
DEV011582,USR007770,Laptop,Android,2025-07-20
DEV011583,USR007770,Laptop,iOS,2025-05-25
DEV011584,USR007771,Laptop,Smart TV OS,2025-09-27
DEV011585,USR007772,Smart TV,iOS,2025-07-01
DEV011586,USR007772,Smart TV,macOS,2025-01-06
DEV011587,USR007773,Smart TV,macOS,2025-06-16
DEV011588,USR007774,Mobile,iOS,2025-03-30
DEV011589,USR007775,Smart TV,Android,2025-08-05
DEV011590,USR007776,Mobile,Android,2025-08-06
DEV011591,USR007777,Smart TV,Windows,2025-04-25
DEV011592,USR007777,Laptop,iOS,2025-02-26
DEV011593,USR007778,Smart TV,Windows,2025-04-12
DEV011594,USR007779,Streaming Stick,iOS,2025-02-28
DEV011595,USR007779,Smart TV,Windows,2025-01-07
DEV011596,USR007780,Laptop,Windows,2025-11-13
DEV011597,USR007780,Mobile,Smart TV OS,2025-05-13
DEV011598,USR007781,Tablet,Windows,2025-02-17
DEV011599,USR007782,Mobile,iOS,2025-06-03
DEV011600,USR007782,Mobile,Smart TV OS,2025-03-12
DEV011601,USR007782,Streaming Stick,Android,2025-04-13
DEV011602,USR007783,Mobile,Smart TV OS,2025-07-19
DEV011603,USR007783,Laptop,Android,2025-06-28
DEV011604,USR007784,Laptop,Android,2025-05-28
DEV011605,USR007785,Tablet,iOS,2025-04-11
DEV011606,USR007786,Smart TV,Windows,2025-08-26
DEV011607,USR007787,Mobile,Android,2025-07-18
DEV011608,USR007788,Mobile,Android,2025-09-02
DEV011609,USR007789,Smart TV,Windows,2025-01-17
DEV011610,USR007789,Smart TV,Windows,2025-08-05
DEV011611,USR007789,Laptop,Android,2025-04-17
DEV011612,USR007790,Smart TV,Smart TV OS,2025-11-06
DEV011613,USR007790,Mobile,macOS,2025-05-30
DEV011614,USR007791,Gaming Console,macOS,2025-01-24
DEV011615,USR007792,Gaming Console,Smart TV OS,2025-08-08
DEV011616,USR007792,Laptop,iOS,2025-02-05
DEV011617,USR007793,Tablet,Smart TV OS,2025-06-24
DEV011618,USR007794,Streaming Stick,Android,2025-10-09
DEV011619,USR007795,Laptop,Smart TV OS,2025-02-14
DEV011620,USR007796,Mobile,Smart TV OS,2025-09-11
DEV011621,USR007796,Mobile,Windows,2025-11-14
DEV011622,USR007797,Mobile,Android,2025-04-07
DEV011623,USR007797,Tablet,iOS,2025-03-30
DEV011624,USR007798,Tablet,Smart TV OS,2025-04-04
DEV011625,USR007799,Mobile,Android,2025-03-28
DEV011626,USR007800,Mobile,Android,2025-04-23
DEV011627,USR007801,Laptop,iOS,2025-05-17
DEV011628,USR007802,Laptop,iOS,2025-02-09
DEV011629,USR007802,Smart TV,Android,2025-09-12
DEV011630,USR007803,Streaming Stick,iOS,2025-05-18
DEV011631,USR007804,Mobile,Android,2025-06-21
DEV011632,USR007805,Mobile,iOS,2025-09-14
DEV011633,USR007805,Smart TV,Smart TV OS,2025-07-19
DEV011634,USR007806,Tablet,Windows,2025-08-18
DEV011635,USR007807,Gaming Console,Windows,2025-01-06
DEV011636,USR007808,Mobile,Android,2025-05-31
DEV011637,USR007809,Mobile,iOS,2025-07-09
DEV011638,USR007809,Laptop,iOS,2025-04-26
DEV011639,USR007810,Mobile,iOS,2025-03-12
DEV011640,USR007811,Mobile,Smart TV OS,2025-10-18
DEV011641,USR007812,Smart TV,Windows,2025-08-28
DEV011642,USR007813,Gaming Console,macOS,2025-09-22
DEV011643,USR007814,Mobile,Android,2025-05-17
DEV011644,USR007815,Mobile,iOS,2025-01-07
DEV011645,USR007816,Smart TV,iOS,2025-01-02
DEV011646,USR007816,Mobile,iOS,2025-11-01
DEV011647,USR007816,Mobile,Android,2025-06-23
DEV011648,USR007817,Mobile,Android,2025-06-22
DEV011649,USR007818,Laptop,Android,2025-06-10
DEV011650,USR007818,Smart TV,iOS,2025-09-04
DEV011651,USR007819,Streaming Stick,Smart TV OS,2025-05-18
DEV011652,USR007819,Tablet,Android,2025-03-31
DEV011653,USR007820,Mobile,macOS,2025-05-23
DEV011654,USR007821,Smart TV,Windows,2025-10-30
DEV011655,USR007822,Smart TV,Android,2025-01-17
DEV011656,USR007822,Smart TV,Windows,2025-10-25
DEV011657,USR007823,Mobile,iOS,2025-09-02
DEV011658,USR007823,Laptop,Smart TV OS,2025-10-01
DEV011659,USR007824,Smart TV,Smart TV OS,2025-08-07
DEV011660,USR007825,Tablet,iOS,2025-09-08
DEV011661,USR007826,Smart TV,Smart TV OS,2025-11-22
DEV011662,USR007826,Laptop,Android,2025-07-30
DEV011663,USR007827,Mobile,Windows,2025-05-31
DEV011664,USR007827,Tablet,macOS,2025-04-24
DEV011665,USR007828,Streaming Stick,macOS,2025-09-25
DEV011666,USR007829,Mobile,macOS,2025-04-19
DEV011667,USR007830,Mobile,Android,2025-07-22
DEV011668,USR007831,Smart TV,Smart TV OS,2025-02-12
DEV011669,USR007831,Laptop,iOS,2025-10-05
DEV011670,USR007832,Mobile,Android,2025-06-29
DEV011671,USR007832,Mobile,Android,2025-08-01
DEV011672,USR007833,Streaming Stick,iOS,2025-08-01
DEV011673,USR007834,Mobile,Smart TV OS,2025-03-09
DEV011674,USR007834,Tablet,Windows,2025-07-18
DEV011675,USR007835,Laptop,Android,2025-07-26
DEV011676,USR007835,Laptop,Android,2025-10-11
DEV011677,USR007836,Tablet,iOS,2025-02-04
DEV011678,USR007836,Smart TV,Windows,2025-07-08
DEV011679,USR007836,Smart TV,Smart TV OS,2025-06-02
DEV011680,USR007837,Tablet,iOS,2025-02-14
DEV011681,USR007837,Smart TV,Smart TV OS,2025-09-23
DEV011682,USR007838,Mobile,Windows,2025-09-22
DEV011683,USR007839,Mobile,iOS,2025-10-20
DEV011684,USR007839,Mobile,macOS,2025-01-18
DEV011685,USR007840,Mobile,Windows,2025-03-18
DEV011686,USR007840,Mobile,iOS,2025-08-20
DEV011687,USR007840,Smart TV,iOS,2025-09-01
DEV011688,USR007841,Mobile,Smart TV OS,2025-03-27
DEV011689,USR007841,Tablet,iOS,2025-10-23
DEV011690,USR007841,Tablet,macOS,2025-02-26
DEV011691,USR007842,Mobile,Smart TV OS,2025-09-22
DEV011692,USR007843,Mobile,Smart TV OS,2025-01-21
DEV011693,USR007844,Mobile,Smart TV OS,2025-10-15
DEV011694,USR007844,Smart TV,iOS,2025-07-17
DEV011695,USR007845,Mobile,Smart TV OS,2025-05-01
DEV011696,USR007846,Smart TV,Windows,2025-08-08
DEV011697,USR007847,Mobile,iOS,2025-01-19
DEV011698,USR007848,Smart TV,macOS,2025-05-07
DEV011699,USR007849,Laptop,Android,2025-08-06
DEV011700,USR007850,Smart TV,Android,2025-05-06
DEV011701,USR007851,Smart TV,iOS,2025-07-22
DEV011702,USR007852,Mobile,Smart TV OS,2025-08-14
DEV011703,USR007853,Mobile,iOS,2025-01-12
DEV011704,USR007853,Gaming Console,Android,2025-07-27
DEV011705,USR007854,Smart TV,Smart TV OS,2025-03-03
DEV011706,USR007855,Smart TV,Windows,2025-03-11
DEV011707,USR007856,Mobile,Smart TV OS,2025-04-04
DEV011708,USR007857,Streaming Stick,Windows,2025-09-01
DEV011709,USR007858,Laptop,iOS,2025-11-25
DEV011710,USR007858,Smart TV,Smart TV OS,2025-05-24
DEV011711,USR007859,Smart TV,iOS,2025-11-11
DEV011712,USR007859,Mobile,iOS,2025-01-09
DEV011713,USR007860,Laptop,Windows,2025-08-20
DEV011714,USR007860,Smart TV,iOS,2025-09-18
DEV011715,USR007861,Streaming Stick,Windows,2025-08-09
DEV011716,USR007861,Smart TV,Android,2025-06-18
DEV011717,USR007862,Mobile,macOS,2025-06-18
DEV011718,USR007863,Smart TV,Android,2025-01-24
DEV011719,USR007863,Mobile,Android,2025-07-18
DEV011720,USR007864,Streaming Stick,iOS,2025-04-16
DEV011721,USR007865,Streaming Stick,Windows,2025-04-15
DEV011722,USR007866,Laptop,Android,2025-03-28
DEV011723,USR007867,Smart TV,iOS,2025-11-13
DEV011724,USR007867,Laptop,Android,2025-09-15
DEV011725,USR007868,Smart TV,Windows,2025-07-24
DEV011726,USR007868,Smart TV,iOS,2025-01-13
DEV011727,USR007869,Smart TV,Android,2025-06-11
DEV011728,USR007869,Tablet,Windows,2025-11-23
DEV011729,USR007870,Smart TV,Android,2025-01-12
DEV011730,USR007871,Mobile,Android,2025-11-23
DEV011731,USR007871,Mobile,Windows,2025-06-04
DEV011732,USR007872,Smart TV,Smart TV OS,2025-03-13
DEV011733,USR007873,Streaming Stick,Android,2025-08-22
DEV011734,USR007873,Mobile,Windows,2025-01-31
DEV011735,USR007874,Mobile,Android,2025-10-15
DEV011736,USR007875,Mobile,iOS,2025-02-09
DEV011737,USR007876,Smart TV,Windows,2025-07-25
DEV011738,USR007877,Streaming Stick,macOS,2025-08-15
DEV011739,USR007877,Smart TV,Android,2025-01-16
DEV011740,USR007878,Laptop,Windows,2025-04-16
DEV011741,USR007879,Laptop,Android,2025-02-01
DEV011742,USR007880,Mobile,Android,2025-07-25
DEV011743,USR007880,Mobile,iOS,2025-03-25
DEV011744,USR007881,Smart TV,macOS,2025-01-08
DEV011745,USR007882,Smart TV,Smart TV OS,2025-10-25
DEV011746,USR007883,Laptop,Smart TV OS,2025-09-18
DEV011747,USR007884,Tablet,Windows,2025-02-11
DEV011748,USR007884,Laptop,iOS,2025-10-18
DEV011749,USR007885,Mobile,Android,2025-03-23
DEV011750,USR007885,Smart TV,Android,2025-09-09
DEV011751,USR007886,Laptop,Windows,2025-03-20
DEV011752,USR007887,Smart TV,iOS,2025-06-15
DEV011753,USR007888,Mobile,Android,2025-04-15
DEV011754,USR007888,Laptop,Windows,2025-04-30
DEV011755,USR007888,Smart TV,Windows,2025-08-26
DEV011756,USR007889,Mobile,iOS,2025-01-04
DEV011757,USR007890,Laptop,Android,2025-06-07
DEV011758,USR007891,Smart TV,Smart TV OS,2025-03-29
DEV011759,USR007891,Mobile,iOS,2025-07-27
DEV011760,USR007892,Streaming Stick,Android,2025-03-22
DEV011761,USR007893,Tablet,Android,2025-10-30
DEV011762,USR007894,Laptop,iOS,2025-05-01
DEV011763,USR007895,Streaming Stick,Smart TV OS,2025-02-14
DEV011764,USR007895,Streaming Stick,Windows,2025-05-02
DEV011765,USR007895,Smart TV,Smart TV OS,2025-06-17
DEV011766,USR007896,Smart TV,Android,2025-11-24
DEV011767,USR007897,Mobile,Windows,2025-01-10
DEV011768,USR007897,Mobile,Smart TV OS,2025-02-27
DEV011769,USR007898,Mobile,Windows,2025-10-17
DEV011770,USR007899,Smart TV,Windows,2025-08-03
DEV011771,USR007899,Mobile,Smart TV OS,2025-08-19
DEV011772,USR007900,Laptop,Windows,2025-07-14
DEV011773,USR007901,Tablet,Android,2025-02-02
DEV011774,USR007902,Gaming Console,Android,2025-10-03
DEV011775,USR007902,Smart TV,macOS,2025-08-13
DEV011776,USR007903,Mobile,Android,2025-07-08
DEV011777,USR007904,Smart TV,Android,2025-11-07
DEV011778,USR007905,Mobile,Android,2025-05-20
DEV011779,USR007906,Smart TV,macOS,2025-09-20
DEV011780,USR007907,Mobile,Android,2025-05-23
DEV011781,USR007907,Smart TV,Windows,2025-05-06
DEV011782,USR007908,Tablet,iOS,2025-03-17
DEV011783,USR007908,Tablet,Smart TV OS,2025-02-08
DEV011784,USR007909,Mobile,Smart TV OS,2025-10-03
DEV011785,USR007910,Smart TV,Windows,2025-08-30
DEV011786,USR007911,Mobile,Android,2025-01-03
DEV011787,USR007912,Streaming Stick,macOS,2025-07-12
DEV011788,USR007913,Mobile,macOS,2025-05-19
DEV011789,USR007913,Mobile,Windows,2025-04-24
DEV011790,USR007913,Smart TV,iOS,2025-02-28
DEV011791,USR007914,Smart TV,Smart TV OS,2025-11-27
DEV011792,USR007915,Mobile,iOS,2025-01-27
DEV011793,USR007916,Gaming Console,Smart TV OS,2025-05-10
DEV011794,USR007917,Laptop,macOS,2025-10-25
DEV011795,USR007917,Streaming Stick,Smart TV OS,2025-03-14
DEV011796,USR007918,Streaming Stick,Android,2025-09-19
DEV011797,USR007918,Laptop,Smart TV OS,2025-02-17
DEV011798,USR007919,Smart TV,Windows,2025-04-13
DEV011799,USR007920,Gaming Console,Windows,2025-01-24
DEV011800,USR007920,Mobile,macOS,2025-02-28
DEV011801,USR007920,Gaming Console,Android,2025-09-01
DEV011802,USR007921,Smart TV,Windows,2025-11-03
DEV011803,USR007922,Tablet,macOS,2025-07-31
DEV011804,USR007922,Mobile,Smart TV OS,2025-11-19
DEV011805,USR007922,Laptop,iOS,2025-06-02
DEV011806,USR007923,Mobile,macOS,2025-01-25
DEV011807,USR007924,Streaming Stick,macOS,2025-09-20
DEV011808,USR007925,Laptop,Android,2025-01-17
DEV011809,USR007925,Laptop,macOS,2025-09-23
DEV011810,USR007926,Smart TV,iOS,2025-02-03
DEV011811,USR007926,Smart TV,iOS,2025-08-21
DEV011812,USR007927,Mobile,Android,2025-03-18
DEV011813,USR007928,Laptop,macOS,2025-11-04
DEV011814,USR007929,Streaming Stick,Smart TV OS,2025-10-09
DEV011815,USR007929,Laptop,Windows,2025-03-31
DEV011816,USR007929,Smart TV,Android,2025-06-01
DEV011817,USR007930,Gaming Console,Smart TV OS,2025-09-27
DEV011818,USR007930,Smart TV,macOS,2025-06-17
DEV011819,USR007931,Laptop,Android,2025-01-16
DEV011820,USR007931,Mobile,Windows,2025-01-10
DEV011821,USR007932,Mobile,Smart TV OS,2025-09-22
DEV011822,USR007933,Gaming Console,Smart TV OS,2025-10-24
DEV011823,USR007934,Smart TV,Android,2025-10-17
DEV011824,USR007934,Mobile,macOS,2025-04-05
DEV011825,USR007934,Smart TV,Windows,2025-11-25
DEV011826,USR007935,Smart TV,iOS,2025-11-20
DEV011827,USR007935,Streaming Stick,iOS,2025-05-22
DEV011828,USR007936,Laptop,Android,2025-08-03
DEV011829,USR007937,Smart TV,Smart TV OS,2025-08-05
DEV011830,USR007938,Gaming Console,Android,2025-02-27
DEV011831,USR007938,Mobile,Android,2025-11-04
DEV011832,USR007938,Mobile,macOS,2025-07-17
DEV011833,USR007939,Mobile,Android,2025-03-29
DEV011834,USR007939,Mobile,Android,2025-08-30
DEV011835,USR007940,Tablet,macOS,2025-03-09
DEV011836,USR007941,Laptop,iOS,2025-01-17
DEV011837,USR007942,Tablet,Windows,2025-01-09
DEV011838,USR007943,Laptop,Windows,2025-03-03
DEV011839,USR007944,Smart TV,Windows,2025-11-22
DEV011840,USR007945,Mobile,iOS,2025-03-31
DEV011841,USR007945,Mobile,Smart TV OS,2025-08-04
DEV011842,USR007946,Streaming Stick,Smart TV OS,2025-05-16
DEV011843,USR007947,Tablet,Android,2025-04-22
DEV011844,USR007948,Smart TV,Android,2025-11-01
DEV011845,USR007949,Gaming Console,iOS,2025-04-05
DEV011846,USR007950,Tablet,macOS,2025-06-21
DEV011847,USR007950,Gaming Console,Android,2025-09-25
DEV011848,USR007951,Smart TV,macOS,2025-09-06
DEV011849,USR007951,Smart TV,Smart TV OS,2025-01-04
DEV011850,USR007952,Mobile,Android,2025-01-06
DEV011851,USR007953,Streaming Stick,macOS,2025-06-01
DEV011852,USR007953,Mobile,macOS,2025-03-15
DEV011853,USR007954,Mobile,Windows,2025-07-11
DEV011854,USR007955,Laptop,iOS,2025-11-02
DEV011855,USR007956,Tablet,Android,2025-02-16
DEV011856,USR007957,Mobile,Android,2025-03-21
DEV011857,USR007957,Gaming Console,Android,2025-04-25
DEV011858,USR007957,Smart TV,iOS,2025-08-23
DEV011859,USR007958,Smart TV,Smart TV OS,2025-01-05
DEV011860,USR007959,Smart TV,Windows,2025-05-17
DEV011861,USR007960,Tablet,iOS,2025-07-27
DEV011862,USR007961,Smart TV,iOS,2025-01-31
DEV011863,USR007961,Laptop,iOS,2025-05-08
DEV011864,USR007962,Laptop,iOS,2025-08-18
DEV011865,USR007962,Mobile,Android,2025-01-01
DEV011866,USR007963,Gaming Console,Windows,2025-05-31
DEV011867,USR007964,Smart TV,iOS,2025-06-12
DEV011868,USR007965,Smart TV,macOS,2025-06-07
DEV011869,USR007966,Laptop,macOS,2025-07-01
DEV011870,USR007967,Laptop,Smart TV OS,2025-08-06
DEV011871,USR007968,Laptop,Windows,2025-02-10
DEV011872,USR007969,Laptop,Android,2025-08-14
DEV011873,USR007969,Smart TV,macOS,2025-07-08
DEV011874,USR007970,Laptop,Android,2025-05-23
DEV011875,USR007970,Gaming Console,Android,2025-01-09
