user_id,country,language,signup_date,acquisition_channel,age_group,account_status
USR008096,United States,Telugu,2025-06-10,Organic Search,35-44,Inactive
USR008097,United States,German,2025-06-26,Organic Search,25-34,Active
USR008098,India,Tamil,2025-05-10,Referral,25-34,Active
USR008099,India,Telugu,2025-08-17,Referral,55+,Active
USR008100,India,Hindi,2025-02-18,Partner Bundle,45-54,Active
USR008101,Germany,Spanish,2025-03-18,Organic Search,35-44,Active
USR008102,India,Spanish,2025-04-24,App Store,25-34,Active
USR008103,India,English,2025-02-10,Paid Ads,25-34,Active
USR008104,Germany,Portuguese,2025-05-01,Paid Ads,55+,Active
USR008105,India,Portuguese,2025-03-01,Organic Search,45-54,Active
USR008106,India,Portuguese,2025-03-11,Social Media,18-24,Active
USR008107,India,Portuguese,2025-01-19,Social Media,25-34,Active
USR008108,India,Bengali,2025-08-07,Paid Ads,25-34,Active
USR008109,India,German,2025-04-05,Referral,25-34,Active
USR008110,Singapore,Portuguese,2025-06-30,Partner Bundle,35-44,Active
USR008111,UAE,Telugu,2025-02-27,Organic Search,18-24,Active
USR008112,United States,Hindi,2025-01-23,Referral,18-24,Inactive
USR008113,United States,Telugu,2025-02-11,Paid Ads,25-34,Active
USR008114,United Kingdom,French,2025-04-23,Social Media,45-54,Active
USR008115,United States,Telugu,2025-07-10,Partner Bundle,35-44,Active
USR008116,Germany,Telugu,2025-03-03,App Store,35-44,Active
USR008117,United States,Spanish,2025-04-27,App Store,18-24,Active
USR008118,India,Spanish,2025-05-05,Referral,18-24,Active
USR008119,India,Tamil,2025-05-28,Referral,35-44,Active
USR008120,Singapore,Hindi,2025-03-13,Social Media,25-34,Inactive
USR008121,India,Bengali,2025-04-12,Organic Search,35-44,Active
USR008122,UAE,Bengali,2025-07-11,Partner Bundle,25-34,Active
USR008123,Australia,French,2025-03-19,Organic Search,25-34,Active
USR008124,United States,Hindi,2025-04-17,App Store,25-34,Active
USR008125,India,Portuguese,2025-01-20,Organic Search,45-54,Inactive
USR008126,India,Portuguese,2025-04-06,Social Media,25-34,Active
USR008127,United Kingdom,Hindi,2025-03-18,Referral,55+,Active
USR008128,Canada,French,2025-03-09,Social Media,25-34,Inactive
USR008129,Australia,English,2025-06-15,Organic Search,25-34,Inactive
USR008130,United States,Tamil,2025-06-09,Organic Search,35-44,Active
USR008131,United States,English,2025-08-28,Partner Bundle,35-44,Active
USR008132,Germany,Telugu,2025-04-29,App Store,25-34,Active
USR008133,Singapore,Portuguese,2025-06-21,Social Media,18-24,Active
USR008134,Singapore,Portuguese,2025-03-08,Organic Search,35-44,Active
USR008135,United Kingdom,Hindi,2025-05-29,Referral,25-34,Active
USR008136,India,Bengali,2025-07-13,Social Media,25-34,Active
USR008137,India,Spanish,2025-03-08,Organic Search,18-24,Active
USR008138,United States,German,2025-02-23,App Store,25-34,Active
USR008139,Australia,French,2025-01-10,Social Media,35-44,Active
USR008140,United States,Tamil,2025-06-03,Partner Bundle,18-24,Inactive
USR008141,Canada,Telugu,2025-01-30,Paid Ads,25-34,Active
USR008142,France,Portuguese,2025-07-24,App Store,25-34,Active
USR008143,India,German,2025-08-13,Paid Ads,25-34,Active
USR008144,Singapore,Hindi,2025-03-10,Referral,55+,Active
USR008145,India,French,2025-06-13,Social Media,55+,Active
USR008146,India,Hindi,2025-02-16,Organic Search,25-34,Inactive
USR008147,France,English,2025-04-20,Paid Ads,25-34,Active
USR008148,Singapore,Hindi,2025-04-29,Social Media,25-34,Active
USR008149,Germany,Telugu,2025-05-09,Organic Search,45-54,Active
USR008150,Germany,Hindi,2025-03-09,Organic Search,25-34,Inactive
USR008151,UAE,French,2025-03-16,Organic Search,25-34,Active
USR008152,United Kingdom,German,2025-04-12,Referral,45-54,Active
USR008153,Canada,Spanish,2025-01-21,App Store,35-44,Active
USR008154,India,French,2025-05-14,Organic Search,25-34,Active
USR008155,India,Spanish,2025-03-07,Referral,25-34,Inactive
USR008156,United Kingdom,Bengali,2025-06-01,Social Media,35-44,Active
USR008157,Australia,Bengali,2025-02-07,Referral,18-24,Active
USR008158,United States,Spanish,2025-03-20,Organic Search,25-34,Active
USR008159,United States,Portuguese,2025-01-29,Referral,25-34,Active
USR008160,Brazil,Portuguese,2025-05-05,Referral,55+,Active
USR008161,United States,Telugu,2025-08-06,App Store,25-34,Active
USR008162,Brazil,English,2025-02-02,Organic Search,25-34,Active
USR008163,UAE,Spanish,2025-03-21,App Store,35-44,Inactive
USR008164,Canada,Bengali,2025-03-08,Paid Ads,25-34,Active
USR008165,India,Tamil,2025-03-20,Partner Bundle,18-24,Active
USR008166,India,Portuguese,2025-03-07,Partner Bundle,55+,Inactive
USR008167,United States,Portuguese,2025-03-15,Paid Ads,18-24,Active
USR008168,Canada,English,2025-02-22,Partner Bundle,45-54,Active
USR008169,United States,Tamil,2025-06-06,Organic Search,45-54,Active
USR008170,France,Spanish,2025-01-27,Organic Search,35-44,Inactive
USR008171,Canada,German,2025-05-29,Social Media,45-54,Inactive
USR008172,United States,English,2025-02-03,App Store,25-34,Active
USR008173,Germany,Telugu,2025-01-24,Social Media,25-34,Active
USR008174,India,Tamil,2025-07-12,App Store,25-34,Active
USR008175,India,German,2025-04-19,Social Media,55+,Active
USR008176,India,Hindi,2025-05-13,App Store,18-24,Inactive
USR008177,India,Bengali,2025-06-08,App Store,18-24,Active
USR008178,France,German,2025-01-15,Paid Ads,35-44,Active
USR008179,Canada,Hindi,2025-01-24,Partner Bundle,25-34,Active
USR008180,United Kingdom,French,2025-02-16,Paid Ads,35-44,Active
USR008181,Canada,Bengali,2025-05-22,Organic Search,35-44,Active
USR008182,Canada,Bengali,2025-03-19,Partner Bundle,45-54,Active
USR008183,United Kingdom,Spanish,2025-04-18,Paid Ads,35-44,Active
USR008184,France,Bengali,2025-05-01,Social Media,18-24,Inactive
USR008185,United States,Portuguese,2025-04-14,Referral,35-44,Active
USR008186,Germany,Hindi,2025-08-11,Paid Ads,25-34,Active
USR008187,Germany,Tamil,2025-06-20,Paid Ads,35-44,Active
USR008188,India,Spanish,2025-06-14,App Store,18-24,Active
USR008189,United States,German,2025-04-20,Organic Search,18-24,Active
USR008190,France,French,2025-07-07,Partner Bundle,45-54,Active
USR008191,France,Bengali,2025-05-17,Organic Search,35-44,Active
USR008192,India,Telugu,2025-07-16,Referral,18-24,Inactive
USR008193,India,Telugu,2025-07-27,Organic Search,35-44,Active
USR008194,United States,English,2025-02-07,Social Media,35-44,Active
USR008195,India,Tamil,2025-05-04,Paid Ads,45-54,Inactive
USR008196,India,Hindi,2025-06-02,Referral,35-44,Active
USR008197,India,Bengali,2025-04-20,Organic Search,45-54,Inactive
USR008198,India,Tamil,2025-06-17,Social Media,45-54,Active
USR008199,United States,Portuguese,2025-05-17,Referral,25-34,Inactive
USR008200,France,English,2025-05-08,Partner Bundle,25-34,Active
USR008201,India,Bengali,2025-03-08,Social Media,18-24,Inactive
USR008202,United Kingdom,Hindi,2025-01-21,Referral,18-24,Active
USR008203,United Kingdom,Telugu,2025-05-22,Partner Bundle,45-54,Active
USR008204,France,Spanish,2025-05-17,App Store,18-24,Active
USR008205,United States,Telugu,2025-03-14,Organic Search,35-44,Active
USR008206,India,English,2025-04-13,Social Media,45-54,Inactive
USR008207,UAE,Portuguese,2025-04-15,App Store,25-34,Inactive
USR008208,France,Tamil,2025-06-23,Paid Ads,25-34,Active
USR008209,Canada,Telugu,2025-07-03,Paid Ads,35-44,Active
USR008210,India,Portuguese,2025-02-20,Organic Search,35-44,Inactive
USR008211,India,English,2025-02-19,Referral,25-34,Active
USR008212,India,Bengali,2025-04-21,Paid Ads,45-54,Active
USR008213,India,Telugu,2025-05-31,Social Media,25-34,Active
USR008214,India,Hindi,2025-05-21,Referral,25-34,Active
USR008215,India,English,2025-07-20,Paid Ads,18-24,Active
USR008216,India,English,2025-09-28,Referral,45-54,Active
USR008217,Germany,French,2025-01-19,Referral,55+,Active
USR008218,Australia,German,2025-04-10,Social Media,35-44,Active
USR008219,India,Telugu,2025-01-29,Social Media,55+,Active
USR008220,Brazil,Bengali,2025-03-06,Organic Search,25-34,Inactive
USR008221,Germany,Hindi,2025-02-08,Partner Bundle,35-44,Active
USR008222,India,Portuguese,2025-04-27,Referral,45-54,Active
USR008223,India,Telugu,2025-05-18,Organic Search,25-34,Active
USR008224,India,Tamil,2025-02-24,Organic Search,18-24,Active
USR008225,Australia,Bengali,2025-03-30,Organic Search,35-44,Active
USR008226,India,Hindi,2025-04-12,Paid Ads,18-24,Active
USR008227,India,English,2025-04-18,Referral,25-34,Inactive
USR008228,United States,German,2025-02-07,Referral,45-54,Active
USR008229,Australia,Portuguese,2025-04-20,Paid Ads,25-34,Active
USR008230,India,Telugu,2025-02-12,Paid Ads,55+,Active
USR008231,United States,Telugu,2025-05-16,Paid Ads,45-54,Active
USR008232,India,Portuguese,2025-07-17,Organic Search,55+,Active
USR008233,United States,German,2025-05-21,App Store,18-24,Active
USR008234,United States,German,2025-02-06,Organic Search,25-34,Active
USR008235,United States,Telugu,2025-06-02,Paid Ads,45-54,Active
USR008236,United States,Tamil,2025-04-01,Organic Search,35-44,Active
USR008237,India,Tamil,2025-01-19,App Store,35-44,Active
USR008238,India,Bengali,2025-02-25,Paid Ads,45-54,Active
USR008239,India,French,2025-06-22,Organic Search,25-34,Inactive
USR008240,India,Hindi,2025-03-22,Referral,55+,Inactive
USR008241,India,Spanish,2025-03-20,Paid Ads,35-44,Active
USR008242,India,French,2025-06-06,Organic Search,55+,Active
USR008243,United States,German,2025-07-06,Organic Search,18-24,Active
USR008244,India,Hindi,2025-06-07,Social Media,35-44,Active
USR008245,UAE,Bengali,2025-02-22,Partner Bundle,45-54,Active
USR008246,France,German,2025-03-06,Organic Search,18-24,Active
USR008247,India,Telugu,2025-04-12,Social Media,25-34,Active
USR008248,United States,Portuguese,2025-07-27,App Store,45-54,Active
USR008249,Brazil,Telugu,2025-06-04,Social Media,18-24,Active
USR008250,United Kingdom,French,2025-03-06,Organic Search,35-44,Active
USR008251,France,Spanish,2025-03-22,Paid Ads,55+,Active
USR008252,France,Bengali,2025-07-20,Partner Bundle,18-24,Inactive
USR008253,Singapore,Portuguese,2025-04-05,Referral,45-54,Active
USR008254,India,German,2025-04-21,App Store,25-34,Active
USR008255,India,Tamil,2025-04-30,Organic Search,18-24,Active
USR008256,India,Tamil,2025-08-28,Paid Ads,25-34,Active
USR008257,United Kingdom,Spanish,2025-06-04,Organic Search,25-34,Active
USR008258,United Kingdom,French,2025-04-16,Paid Ads,25-34,Active
USR008259,India,Portuguese,2025-02-02,Referral,45-54,Inactive
USR008260,India,Tamil,2025-02-01,Organic Search,25-34,Active
USR008261,Australia,German,2025-03-10,Referral,25-34,Inactive
USR008262,United States,Portuguese,2025-01-23,Paid Ads,25-34,Active
USR008263,United Kingdom,Bengali,2025-03-23,Partner Bundle,55+,Active
USR008264,Australia,Portuguese,2025-04-15,App Store,35-44,Active
USR008265,United States,Portuguese,2025-04-24,Partner Bundle,18-24,Active
USR008266,India,French,2025-03-27,App Store,45-54,Active
USR008267,UAE,Bengali,2025-03-15,Referral,35-44,Inactive
USR008268,India,Portuguese,2025-02-26,App Store,25-34,Active
USR008269,France,German,2025-05-31,Paid Ads,18-24,Active
USR008270,France,French,2025-01-23,Paid Ads,25-34,Active
USR008271,United Kingdom,English,2025-06-20,Organic Search,25-34,Active
USR008272,Canada,Spanish,2025-02-01,Organic Search,35-44,Active
USR008273,United States,Hindi,2025-05-18,Organic Search,18-24,Active
USR008274,France,Telugu,2025-05-19,Organic Search,25-34,Active
USR008275,India,French,2025-05-21,Social Media,35-44,Active
USR008276,United Kingdom,Portuguese,2025-04-14,Social Media,35-44,Active
USR008277,India,Portuguese,2025-04-14,Organic Search,35-44,Inactive
USR008278,Singapore,Hindi,2025-03-23,Paid Ads,25-34,Inactive
USR008279,Singapore,Spanish,2025-01-09,Social Media,25-34,Active
USR008280,Australia,Bengali,2025-06-15,Organic Search,25-34,Active
USR008281,United States,Spanish,2025-04-11,App Store,25-34,Active
USR008282,India,French,2025-05-26,Organic Search,35-44,Active
USR008283,United States,Spanish,2025-03-11,Referral,35-44,Inactive
USR008284,Germany,Hindi,2025-03-05,Paid Ads,25-34,Active
USR008285,United Kingdom,English,2025-03-24,Social Media,25-34,Inactive
USR008286,United Kingdom,Spanish,2025-02-27,Referral,18-24,Active
USR008287,France,Portuguese,2025-07-03,Organic Search,35-44,Active
USR008288,India,Bengali,2025-04-08,Organic Search,45-54,Active
USR008289,France,Portuguese,2025-06-14,Paid Ads,45-54,Active
USR008290,United States,German,2025-03-14,App Store,18-24,Inactive
USR008291,India,German,2025-06-18,Organic Search,45-54,Active
USR008292,Australia,Bengali,2025-04-02,Partner Bundle,45-54,Active
USR008293,UAE,German,2025-06-15,Social Media,35-44,Active
USR008294,United States,French,2025-01-25,Partner Bundle,25-34,Inactive
USR008295,United States,Portuguese,2025-04-12,Referral,45-54,Active
USR008296,Germany,English,2025-03-16,Paid Ads,25-34,Active
USR008297,UAE,Tamil,2025-04-18,Organic Search,35-44,Active
USR008298,Brazil,Telugu,2025-06-29,App Store,25-34,Active
USR008299,United States,Tamil,2025-04-04,Organic Search,45-54,Active
USR008300,United Kingdom,Bengali,2025-05-16,Partner Bundle,25-34,Active
USR008301,France,Bengali,2025-03-09,Social Media,25-34,Inactive
USR008302,United Kingdom,German,2025-04-27,Organic Search,25-34,Active
USR008303,United States,French,2025-05-05,Referral,45-54,Active
USR008304,United Kingdom,Telugu,2025-03-27,App Store,25-34,Active
USR008305,United States,Portuguese,2025-06-20,Social Media,25-34,Active
USR008306,India,Hindi,2025-02-16,Organic Search,45-54,Active
USR008307,India,Telugu,2025-04-18,App Store,25-34,Active
USR008308,United Kingdom,Tamil,2025-06-28,Referral,35-44,Active
USR008309,United States,Spanish,2025-06-08,Organic Search,45-54,Active
USR008310,UAE,Hindi,2025-03-11,Partner Bundle,25-34,Active
USR008311,India,English,2025-02-02,App Store,25-34,Active
USR008312,India,Hindi,2025-09-24,Referral,25-34,Active
USR008313,Brazil,German,2025-07-16,Social Media,35-44,Active
USR008314,United Kingdom,English,2025-04-22,Paid Ads,45-54,Active
USR008315,United States,Bengali,2025-07-13,Social Media,55+,Active
USR008316,UAE,French,2025-03-22,Paid Ads,45-54,Active
USR008317,Australia,Spanish,2025-04-21,Organic Search,18-24,Active
USR008318,United Kingdom,Hindi,2025-06-09,Organic Search,18-24,Active
USR008319,UAE,English,2025-05-14,Social Media,18-24,Active
USR008320,India,Bengali,2025-03-15,App Store,35-44,Active
USR008321,United States,Portuguese,2025-09-09,App Store,18-24,Active
USR008322,France,Spanish,2025-03-15,Referral,25-34,Active
USR008323,United States,Spanish,2025-08-20,Referral,35-44,Inactive
USR008324,Singapore,Portuguese,2025-06-18,Paid Ads,25-34,Active
USR008325,India,Telugu,2025-05-10,Social Media,25-34,Active
USR008326,India,Portuguese,2025-05-24,Paid Ads,18-24,Inactive
USR008327,United States,Hindi,2025-06-11,Referral,18-24,Active
USR008328,Canada,Telugu,2025-04-24,Social Media,35-44,Active
USR008329,India,Bengali,2025-04-01,Social Media,18-24,Active
USR008330,India,French,2025-05-14,Partner Bundle,35-44,Active
USR008331,Brazil,French,2025-08-02,Social Media,18-24,Active
USR008332,UAE,Hindi,2025-03-06,Organic Search,45-54,Active
USR008333,India,Hindi,2025-06-01,App Store,45-54,Active
USR008334,United States,French,2025-03-18,App Store,25-34,Inactive
USR008335,United States,French,2025-03-31,Organic Search,25-34,Inactive
USR008336,UAE,German,2025-10-03,App Store,18-24,Active
USR008337,United Kingdom,Portuguese,2025-07-17,Partner Bundle,55+,Inactive
USR008338,France,Portuguese,2025-02-03,Social Media,18-24,Active
USR008339,Singapore,Telugu,2025-05-31,Social Media,25-34,Active
USR008340,United Kingdom,Tamil,2025-02-01,Organic Search,45-54,Active
USR008341,India,German,2025-06-27,Referral,18-24,Active
USR008342,United States,French,2025-01-25,Paid Ads,35-44,Inactive
USR008343,France,Hindi,2025-01-19,Organic Search,18-24,Active
USR008344,United Kingdom,French,2025-05-24,Organic Search,25-34,Active
USR008345,UAE,Telugu,2025-03-02,Organic Search,25-34,Active
USR008346,UAE,English,2025-07-27,Social Media,18-24,Inactive
USR008347,United States,Spanish,2025-03-21,App Store,18-24,Active
USR008348,United States,French,2025-06-01,Organic Search,35-44,Inactive
USR008349,Canada,Telugu,2025-05-14,App Store,18-24,Active
USR008350,India,Spanish,2025-02-18,App Store,55+,Inactive
USR008351,United States,French,2025-07-15,Organic Search,25-34,Active
USR008352,India,English,2025-03-31,Partner Bundle,18-24,Active
USR008353,France,English,2025-05-08,Referral,25-34,Inactive
USR008354,Singapore,Spanish,2025-04-15,Referral,25-34,Inactive
USR008355,India,Telugu,2025-07-30,Referral,18-24,Active
USR008356,Canada,Tamil,2025-08-10,App Store,35-44,Active
USR008357,Canada,German,2025-02-13,Paid Ads,35-44,Active
USR008358,Germany,Bengali,2025-03-06,Paid Ads,18-24,Active
USR008359,Australia,Bengali,2025-02-19,Social Media,35-44,Active
USR008360,India,French,2025-01-26,Referral,35-44,Active
USR008361,India,Tamil,2025-03-03,Organic Search,55+,Active
USR008362,India,English,2025-02-04,Social Media,35-44,Active
USR008363,Singapore,Portuguese,2025-05-29,Paid Ads,25-34,Active
USR008364,United Kingdom,German,2025-01-12,Organic Search,35-44,Inactive
USR008365,Brazil,Bengali,2025-02-23,Referral,25-34,Active
USR008366,United States,English,2025-04-19,Referral,18-24,Active
USR008367,United Kingdom,French,2025-05-09,Organic Search,35-44,Active
USR008368,Germany,Hindi,2025-04-06,Partner Bundle,25-34,Active
USR008369,Germany,Hindi,2025-03-09,Organic Search,55+,Inactive
USR008370,India,Hindi,2025-04-18,Organic Search,18-24,Active
USR008371,India,Hindi,2025-04-05,App Store,25-34,Active
USR008372,India,Bengali,2025-06-15,App Store,25-34,Active
USR008373,Germany,Tamil,2025-03-24,Social Media,25-34,Active
USR008374,Germany,Portuguese,2025-04-15,Partner Bundle,18-24,Active
USR008375,India,Hindi,2025-04-20,Partner Bundle,18-24,Inactive
USR008376,India,English,2025-02-10,Organic Search,35-44,Active
USR008377,United States,Bengali,2025-04-17,Referral,25-34,Inactive
USR008378,United Kingdom,Spanish,2025-06-08,Organic Search,18-24,Active
USR008379,United Kingdom,Spanish,2025-03-25,Social Media,35-44,Active
USR008380,Brazil,Bengali,2025-03-22,Organic Search,25-34,Active
USR008381,Germany,German,2025-01-18,Organic Search,55+,Active
USR008382,India,Bengali,2025-03-10,Partner Bundle,45-54,Inactive
USR008383,India,Hindi,2025-07-12,App Store,35-44,Active
